Source	Target	R or P	Reaction Name	Mass
4571_0	C=O	-1	Knoevenagel C	30.010564684
4571_0	C(C1C(C(C(C1O)O)O)O)=O	-1	Knoevenagel C	162.05282342
4571_0	C(C1(CO)C(C(C(C1O)O)O)O)=O	1	Knoevenagel C	192.063388104
4572_0	C=O	-1	Knoevenagel C	30.010564684
4572_0	C(C(C=O)O)(O)=O	-1	Knoevenagel C	104.01095860800001
4572_0	C(C(C=O)(CO)O)(O)=O	1	Knoevenagel C	134.02152329199998
4572_1	C=O	-1	Knoevenagel H	30.010564684
4572_1	C(C(C=O)O)(O)=O	-1	Knoevenagel H	104.01095860800001
4572_1	C(C(C=O)(CO)O)(O)=O	1	Knoevenagel H	134.02152329199998
4573_0	C=O	-1	Knoevenagel C	30.010564684
4573_0	C(C(C(C=O)O)O)(O)=O	-1	Knoevenagel C	134.021523292
4573_0	C(C(CO)(C(C(O)=O)O)O)=O	1	Knoevenagel C	164.032087976
4573_1	C=O	-1	Knoevenagel H	30.010564684
4573_1	C(C(C(C=O)O)O)(O)=O	-1	Knoevenagel H	134.021523292
4573_1	C(C(CO)(C(C(O)=O)O)O)=O	1	Knoevenagel H	164.032087976
4575_0	C=O	-1	Knoevenagel C	30.010564684
4575_0	C(C(C(C=O)O)O)(O)=O	-1	Knoevenagel C	134.021523292
4575_0	C(C(CO)(C(C=O)O)O)(O)=O	1	Knoevenagel C	164.032087976
4575_1	C=O	-1	Knoevenagel H	30.010564684
4575_1	C(C(C(C=O)O)O)(O)=O	-1	Knoevenagel H	134.021523292
4575_1	C(C(CO)(C(C=O)O)O)(O)=O	1	Knoevenagel H	164.032087976
4577_0	C=O	-1	Knoevenagel C	30.010564684
4577_0	C(C(CO)O)=O	-1	Knoevenagel C	90.031694052
4577_0	C(C(CO)(CO)O)=O	1	Knoevenagel C	120.04225873600001
4577_1	C=O	-1	Knoevenagel H	30.010564684
4577_1	C(C(CO)O)=O	-1	Knoevenagel H	90.031694052
4577_1	C(C(CO)(CO)O)=O	1	Knoevenagel H	120.04225873600001
4578_0	C=O	-1	Knoevenagel C	30.010564684
4578_0	C(C(C(C)=O)O)=O	-1	Knoevenagel C	102.031694052
4578_0	C(C(C(C)=O)(CO)O)=O	1	Knoevenagel C	132.042258736
4578_1	C=O	-1	Knoevenagel H	30.010564684
4578_1	C(C(C(C)=O)O)=O	-1	Knoevenagel H	102.031694052
4578_1	C(C(C(C)=O)(CO)O)=O	1	Knoevenagel H	132.042258736
4579_0	C=O	-1	Knoevenagel C	30.010564684
4579_0	C(C)(C(CO)O)=O	-1	Knoevenagel C	104.047344116
4579_0	C(C)(C(CO)(CO)O)=O	1	Knoevenagel C	134.0579088
4579_1	C=O	-1	Knoevenagel H	30.010564684
4579_1	C(C)(C(CO)O)=O	-1	Knoevenagel H	104.047344116
4579_1	C(C)(C(CO)(CO)O)=O	1	Knoevenagel H	134.0579088
4580_0	C=O	-1	Knoevenagel C	30.010564684
4580_0	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel C	132.042258736
4580_0	C(C(CO)(C(C(C)=O)O)O)=O	1	Knoevenagel C	162.05282342
4580_1	C=O	-1	Knoevenagel H	30.010564684
4580_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H	132.042258736
4580_1	C(C(CO)(C(C(C)=O)O)O)=O	1	Knoevenagel H	162.05282342
4581_0	C=O	-1	Knoevenagel C	30.010564684
4581_0	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel C	132.042258736
4581_0	C(C)(C(CO)(C(C=O)O)O)=O	1	Knoevenagel C	162.05282342
4581_1	C=O	-1	Knoevenagel H	30.010564684
4581_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H	132.042258736
4581_1	C(C)(C(CO)(C(C=O)O)O)=O	1	Knoevenagel H	162.05282342
4582_0	C=O	-1	Knoevenagel C	30.010564684
4582_0	C(C(C=O)O)=O	-1	Knoevenagel C	88.016043988
4582_0	C(C(C=O)(CO)O)=O	1	Knoevenagel C	118.02660867200001
4582_1	C=O	-1	Knoevenagel H	30.010564684
4582_1	C(C(C=O)O)=O	-1	Knoevenagel H	88.016043988
4582_1	C(C(C=O)(CO)O)=O	1	Knoevenagel H	118.02660867200001
4583_0	C=O	-1	Knoevenagel C	30.010564684
4583_0	C(C(C(C=O)O)O)=O	-1	Knoevenagel C	118.02660867200001
4583_0	C(C(CO)(C(C=O)O)O)=O	1	Knoevenagel C	148.037173356
4583_1	C=O	-1	Knoevenagel H	30.010564684
4583_1	C(C(C(C=O)O)O)=O	-1	Knoevenagel H	118.02660867200001
4583_1	C(C(CO)(C(C=O)O)O)=O	1	Knoevenagel H	148.037173356
4585_0	C=O	-1	Knoevenagel C	30.010564684
4585_0	C(CO)(C(CO)O)=O	-1	Knoevenagel C	120.04225873600001
4585_0	C(CO)(C(CO)(CO)O)=O	1	Knoevenagel C	150.05282342
4585_1	C=O	-1	Knoevenagel H	30.010564684
4585_1	C(CO)(C(CO)O)=O	-1	Knoevenagel H	120.04225873600001
4585_1	C(CO)(C(CO)(CO)O)=O	1	Knoevenagel H	150.05282342
4587_0	C=O	-1	Knoevenagel C	30.010564684
4587_0	C(CC(C(C(CO)O)=O)O)=O	-1	Knoevenagel C	162.05282342
4587_0	C(CC(C(C(CO)(CO)O)=O)O)=O	1	Knoevenagel C	192.063388104
4587_1	C=O	-1	Knoevenagel H	30.010564684
4587_1	C(CC(C(C(CO)O)=O)O)=O	-1	Knoevenagel H	162.05282342
4587_1	C(CC(C(C(CO)(CO)O)=O)O)=O	1	Knoevenagel H	192.063388104
4588_0	C=O	-1	Knoevenagel C	30.010564684
4588_0	C(C(CO)O)(CC(CO)=O)=O	-1	Knoevenagel C	162.05282342
4588_0	C(C(CO)(CO)O)(CC(CO)=O)=O	1	Knoevenagel C	192.063388104
4588_1	C=O	-1	Knoevenagel H	30.010564684
4588_1	C(C(CO)O)(CC(CO)=O)=O	-1	Knoevenagel H	162.05282342
4588_1	C(C(CO)(CO)O)(CC(CO)=O)=O	1	Knoevenagel H	192.063388104
4589_0	C=O	-1	Knoevenagel C	30.010564684
4589_0	C(CCO)(C(C(CO)=O)O)=O	-1	Knoevenagel C	162.05282342
4589_0	C(CCO)(C(C(CO)=O)(CO)O)=O	1	Knoevenagel C	192.063388104
4589_1	C=O	-1	Knoevenagel H	30.010564684
4589_1	C(CCO)(C(C(CO)=O)O)=O	-1	Knoevenagel H	162.05282342
4589_1	C(CCO)(C(C(CO)=O)(CO)O)=O	1	Knoevenagel H	192.063388104
4590_0	C=O	-1	Knoevenagel C	30.010564684
4590_0	C(C(C(C(CCO)O)=O)O)=O	-1	Knoevenagel C	162.05282342
4590_0	C(C(C(C(CCO)O)=O)(CO)O)=O	1	Knoevenagel C	192.063388104
4590_1	C=O	-1	Knoevenagel H	30.010564684
4590_1	C(C(C(C(CCO)O)=O)O)=O	-1	Knoevenagel H	162.05282342
4590_1	C(C(C(C(CCO)O)=O)(CO)O)=O	1	Knoevenagel H	192.063388104
4591_0	C=O	-1	Knoevenagel C	30.010564684
4591_0	C(C(C(CC(C=O)O)O)O)=O	-1	Knoevenagel C	162.05282342
4591_0	C(C(CO)(C(CC(C=O)O)O)O)=O	1	Knoevenagel C	192.063388104
4591_1	C=O	-1	Knoevenagel H	30.010564684
4591_1	C(C(C(CC(C=O)O)O)O)=O	-1	Knoevenagel H	162.05282342
4591_1	C(C(CO)(C(CC(C=O)O)O)O)=O	1	Knoevenagel H	192.063388104
4592_0	C=O	-1	Knoevenagel C	30.010564684
4592_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel C	162.05282342
4592_0	C(CO)(C(CO)(C(C(C)=O)O)O)=O	1	Knoevenagel C	192.063388104
4592_1	C=O	-1	Knoevenagel H	30.010564684
4592_1	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H	162.05282342
4592_1	C(CO)(C(CO)(C(C(C)=O)O)O)=O	1	Knoevenagel H	192.063388104
4593_0	C=O	-1	Knoevenagel C	30.010564684
4593_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel C	162.05282342
4593_0	C(C)(C(CO)(C(C(CO)=O)O)O)=O	1	Knoevenagel C	192.063388104
4593_1	C=O	-1	Knoevenagel H	30.010564684
4593_1	C(C)(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H	162.05282342
4593_1	C(C)(C(CO)(C(C(CO)=O)O)O)=O	1	Knoevenagel H	192.063388104
4594_0	C=O	-1	Knoevenagel C	30.010564684
4594_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel C	162.05282342
4594_0	C(C(CO)(C(C(C(C)O)=O)O)O)=O	1	Knoevenagel C	192.063388104
4594_1	C=O	-1	Knoevenagel H	30.010564684
4594_1	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel H	162.05282342
4594_1	C(C(CO)(C(C(C(C)O)=O)O)O)=O	1	Knoevenagel H	192.063388104
4596_0	C=O	-1	Knoevenagel C	30.010564684
4596_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel C	162.05282342
4596_0	C(C(CO)(C(C=O)O)O)(C(C)O)=O	1	Knoevenagel C	192.063388104
4596_1	C=O	-1	Knoevenagel H	30.010564684
4596_1	C(C(C(C=O)O)O)(C(C)O)=O	-1	Knoevenagel H	162.05282342
4596_1	C(C(CO)(C(C=O)O)O)(C(C)O)=O	1	Knoevenagel H	192.063388104
4598_0	C=O	-1	Knoevenagel C	30.010564684
4598_0	C(CC(C(C(CO)=O)O)O)=O	-1	Knoevenagel C	162.05282342
4598_0	C(CC(C(C(CO)=O)(CO)O)O)=O	1	Knoevenagel C	192.063388104
4598_1	C=O	-1	Knoevenagel H	30.010564684
4598_1	C(CC(C(C(CO)=O)O)O)=O	-1	Knoevenagel H	162.05282342
4598_1	C(CC(C(C(CO)=O)(CO)O)O)=O	1	Knoevenagel H	192.063388104
4600_0	C=O	-1	Knoevenagel C	30.010564684
4600_0	C(CNC)(C(CO)O)=O	-1	Knoevenagel C	133.073893217
4600_0	C(CNC)(C(CO)(CO)O)=O	1	Knoevenagel C	163.084457901
4600_1	C=O	-1	Knoevenagel H	30.010564684
4600_1	C(CNC)(C(CO)O)=O	-1	Knoevenagel H	133.073893217
4600_1	C(CNC)(C(CO)(CO)O)=O	1	Knoevenagel H	163.084457901
4601_0	C=O	-1	Knoevenagel C	30.010564684
4601_0	C(C(C(CO)O)O)(CCO)=O	-1	Knoevenagel C	164.068473484
4601_0	C(CCO)(C(CO)(C(CO)O)O)=O	1	Knoevenagel C	194.079038168
4601_1	C=O	-1	Knoevenagel H	30.010564684
4601_1	C(C(C(CO)O)O)(CCO)=O	-1	Knoevenagel H	164.068473484
4601_1	C(CCO)(C(CO)(C(CO)O)O)=O	1	Knoevenagel H	194.079038168
4602_0	C=O	-1	Knoevenagel C	30.010564684
4602_0	C(C(CO)O)(CC(CO)O)=O	-1	Knoevenagel C	164.068473484
4602_0	C(CC(CO)O)(C(CO)(CO)O)=O	1	Knoevenagel C	194.079038168
4602_1	C=O	-1	Knoevenagel H	30.010564684
4602_1	C(C(CO)O)(CC(CO)O)=O	-1	Knoevenagel H	164.068473484
4602_1	C(CC(CO)O)(C(CO)(CO)O)=O	1	Knoevenagel H	194.079038168
4603_0	C=O	-1	Knoevenagel C	30.010564684
4603_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel C	164.068473484
4603_0	C(C)(C(CO)(C(C(CO)O)O)O)=O	1	Knoevenagel C	194.079038168
4603_1	C=O	-1	Knoevenagel H	30.010564684
4603_1	C(C)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel H	164.068473484
4603_1	C(C)(C(CO)(C(C(CO)O)O)O)=O	1	Knoevenagel H	194.079038168
4604_0	C=O	-1	Knoevenagel C	30.010564684
4604_0	C(C(C(C(CCO)O)O)O)=O	-1	Knoevenagel C	164.068473484
4604_0	C(C(CO)(C(C(CCO)O)O)O)=O	1	Knoevenagel C	194.079038168
4604_1	C=O	-1	Knoevenagel H	30.010564684
4604_1	C(C(C(C(CCO)O)O)O)=O	-1	Knoevenagel H	164.068473484
4604_1	C(C(CO)(C(C(CCO)O)O)O)=O	1	Knoevenagel H	194.079038168
4605_0	C=O	-1	Knoevenagel C	30.010564684
4605_0	C(C(C(CO)O)O)(O)=O	-1	Knoevenagel C	136.03717335599998
4605_0	C(C(CO)(C(CO)O)O)(O)=O	1	Knoevenagel C	166.04773804
4605_1	C=O	-1	Knoevenagel H	30.010564684
4605_1	C(C(C(CO)O)O)(O)=O	-1	Knoevenagel H	136.03717335599998
4605_1	C(C(CO)(C(CO)O)O)(O)=O	1	Knoevenagel H	166.04773804
4606_0	C=O	-1	Knoevenagel C	30.010564684
4606_0	C(C(C(CO)O)N)(O)=O	-1	Knoevenagel C	135.053157773
4606_0	C(C(CO)(C(CO)O)N)(O)=O	1	Knoevenagel C	165.063722457
4606_1	C=O	-1	Knoevenagel H	30.010564684
4606_1	C(C(C(CO)O)N)(O)=O	-1	Knoevenagel H	135.053157773
4606_1	C(C(CO)(C(CO)O)N)(O)=O	1	Knoevenagel H	165.063722457
4607_0	C=O	-1	Knoevenagel C	30.010564684
4607_0	C(C(C(O)=O)N)(O)=O	-1	Knoevenagel C	119.02185764500001
4607_0	C(C(C(O)=O)(CO)N)(O)=O	1	Knoevenagel C	149.032422329
4607_1	C=O	-1	Knoevenagel H	30.010564684
4607_1	C(C(C(O)=O)N)(O)=O	-1	Knoevenagel H	119.02185764500001
4607_1	C(C(C(O)=O)(CO)N)(O)=O	1	Knoevenagel H	149.032422329
4608_0	C=O	-1	Knoevenagel C	30.010564684
4608_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Knoevenagel C	149.032422329
4608_0	C(C(CO)(C(C(O)=O)O)N)(O)=O	1	Knoevenagel C	179.04298701300002
4608_1	C=O	-1	Knoevenagel H	30.010564684
4608_1	C(C(C(C(O)=O)N)O)(O)=O	-1	Knoevenagel H	149.032422329
4608_1	C(C(CO)(C(C(O)=O)O)N)(O)=O	1	Knoevenagel H	179.04298701300002
4610_0	C=O	-1	Knoevenagel C	30.010564684
4610_0	C(C(C(C(O)=O)N)O)(O)=O	-1	Knoevenagel C	149.032422329
4610_0	C(C(CO)(C(C(O)=O)N)O)(O)=O	1	Knoevenagel C	179.04298701300002
4610_1	C=O	-1	Knoevenagel H	30.010564684
4610_1	C(C(C(C(O)=O)N)O)(O)=O	-1	Knoevenagel H	149.032422329
4610_1	C(C(CO)(C(C(O)=O)N)O)(O)=O	1	Knoevenagel H	179.04298701300002
4612_0	C=O	-1	Knoevenagel C	30.010564684
4612_0	C(C(CO)N)(O)=O	-1	Knoevenagel C	105.04259308900001
4612_0	C(C(CO)(CO)N)(O)=O	1	Knoevenagel C	135.053157773
4612_1	C=O	-1	Knoevenagel H	30.010564684
4612_1	C(C(CO)N)(O)=O	-1	Knoevenagel H	105.04259308900001
4612_1	C(C(CO)(CO)N)(O)=O	1	Knoevenagel H	135.053157773
4614_0	C=O	-1	Knoevenagel C	30.010564684
4614_0	C(CC(C(C(C)=O)O)=O)=O	-1	Knoevenagel C	144.042258736
4614_0	C(CC=O)(C(C(C)=O)(CO)O)=O	1	Knoevenagel C	174.05282342
4614_1	C=O	-1	Knoevenagel H	30.010564684
4614_1	C(CC(C(C(C)=O)O)=O)=O	-1	Knoevenagel H	144.042258736
4614_1	C(CC=O)(C(C(C)=O)(CO)O)=O	1	Knoevenagel H	174.05282342
4616_0	C=O	-1	Knoevenagel C	30.010564684
4616_0	C(C(C=O)O)(CC(C)=O)=O	-1	Knoevenagel C	144.042258736
4616_0	C(C(C(CC(C)=O)=O)(CO)O)=O	1	Knoevenagel C	174.05282342
4616_1	C=O	-1	Knoevenagel H	30.010564684
4616_1	C(C(C=O)O)(CC(C)=O)=O	-1	Knoevenagel H	144.042258736
4616_1	C(C(C(CC(C)=O)=O)(CO)O)=O	1	Knoevenagel H	174.05282342
4618_0	C=O	-1	Knoevenagel C	30.010564684
4618_0	C(C(C(CCC=O)=O)O)=O	-1	Knoevenagel C	144.042258736
4618_0	C(C(C(CCC=O)=O)(CO)O)=O	1	Knoevenagel C	174.05282342
4618_1	C=O	-1	Knoevenagel H	30.010564684
4618_1	C(C(C(CCC=O)=O)O)=O	-1	Knoevenagel H	144.042258736
4618_1	C(C(C(CCC=O)=O)(CO)O)=O	1	Knoevenagel H	174.05282342
4620_0	C=O	-1	Knoevenagel C	30.010564684
4620_0	C1(CC(C(C(CO)O)O1)O)=O	-1	Knoevenagel C	162.05282342
4620_0	C1(C(CO)C(C(C(CO)O)O1)O)=O	1	Knoevenagel C	192.063388104
4622_0	C=O	-1	Knoevenagel C	30.010564684
4622_0	C1(COC(C(CO)O)C1O)=O	-1	Knoevenagel C	162.05282342
4622_0	C1(COC(C(CO)O)C1(CO)O)=O	1	Knoevenagel C	192.063388104
4622_1	C=O	-1	Knoevenagel H	30.010564684
4622_1	C1(COC(C(CO)O)C1O)=O	-1	Knoevenagel H	162.05282342
4622_1	C1(COC(C(CO)O)C1(CO)O)=O	1	Knoevenagel H	192.063388104
4624_0	C=O	-1	Knoevenagel C	30.010564684
4624_0	C1(C(C(CO)O)OC(C1)O)=O	-1	Knoevenagel C	162.05282342
4624_0	C1(CC(OC1(CO)C(CO)O)O)=O	1	Knoevenagel C	192.063388104
4624_1	C=O	-1	Knoevenagel H	30.010564684
4624_1	C1(C(C(CO)O)OC(C1)O)=O	-1	Knoevenagel H	162.05282342
4624_1	C1(CC(OC1(CO)C(CO)O)O)=O	1	Knoevenagel H	192.063388104
4626_0	C=O	-1	Knoevenagel C	30.010564684
4626_0	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Knoevenagel C	162.05282342
4626_0	C(C)(C1(CO)C(C(C(O1)O)O)O)=O	1	Knoevenagel C	192.063388104
4626_1	C=O	-1	Knoevenagel H	30.010564684
4626_1	C(C)(C1C(C(C(O1)O)O)O)=O	-1	Knoevenagel H	162.05282342
4626_1	C(C)(C1(CO)C(C(C(O1)O)O)O)=O	1	Knoevenagel H	192.063388104
4628_0	C=O	-1	Knoevenagel C	30.010564684
4628_0	C1(CC(C(C(CO)O1)O)O)=O	-1	Knoevenagel C	162.05282342
4628_0	C1(C(CO)C(C(C(CO)O1)O)O)=O	1	Knoevenagel C	192.063388104
4630_0	C=O	-1	Knoevenagel C	30.010564684
4630_0	C1(COC(CO)C(C1O)O)=O	-1	Knoevenagel C	162.05282342
4630_0	C1(COC(CO)C(C1(CO)O)O)=O	1	Knoevenagel C	192.063388104
4630_1	C=O	-1	Knoevenagel H	30.010564684
4630_1	C1(COC(CO)C(C1O)O)=O	-1	Knoevenagel H	162.05282342
4630_1	C1(COC(CO)C(C1(CO)O)O)=O	1	Knoevenagel H	192.063388104
4632_0	C=O	-1	Knoevenagel C	30.010564684
4632_0	C1(C(C(CO)OC(C1)O)O)=O	-1	Knoevenagel C	162.05282342
4632_0	C1(CC(O)OC(CO)C1(CO)O)=O	1	Knoevenagel C	192.063388104
4632_1	C=O	-1	Knoevenagel H	30.010564684
4632_1	C1(C(C(CO)OC(C1)O)O)=O	-1	Knoevenagel H	162.05282342
4632_1	C1(CC(O)OC(CO)C1(CO)O)=O	1	Knoevenagel H	192.063388104
4634_0	C=O	-1	Knoevenagel C	30.010564684
4634_0	C1(C(C(O)OC(CO)C1)O)=O	-1	Knoevenagel C	162.05282342
4634_0	C1(CC(CO)OC(C1(CO)O)O)=O	1	Knoevenagel C	192.063388104
4634_1	C=O	-1	Knoevenagel H	30.010564684
4634_1	C1(C(C(O)OC(CO)C1)O)=O	-1	Knoevenagel H	162.05282342
4634_1	C1(CC(CO)OC(C1(CO)O)O)=O	1	Knoevenagel H	192.063388104
4636_0	C=O	-1	Knoevenagel C	30.010564684
4636_0	C1(C(CO)OC(C(C1)O)O)=O	-1	Knoevenagel C	162.05282342
4636_0	C1(CC(C(OC1(CO)CO)O)O)=O	1	Knoevenagel C	192.063388104
4636_1	C=O	-1	Knoevenagel H	30.010564684
4636_1	C1(C(CO)OC(C(C1)O)O)=O	-1	Knoevenagel H	162.05282342
4636_1	C1(CC(C(OC1(CO)CO)O)O)=O	1	Knoevenagel H	192.063388104
4638_0	C=O	-1	Knoevenagel C	30.010564684
4638_0	C1(CC(C(C(CO1)O)O)O)=O	-1	Knoevenagel C	162.05282342
4638_0	C1(C(CO)C(C(C(CO1)O)O)O)=O	1	Knoevenagel C	192.063388104
4640_0	C=O	-1	Knoevenagel C	30.010564684
4640_0	C1(COCC(C(C1O)O)O)=O	-1	Knoevenagel C	162.05282342
4640_0	C1(COCC(C(C1(CO)O)O)O)=O	1	Knoevenagel C	192.063388104
4640_1	C=O	-1	Knoevenagel H	30.010564684
4640_1	C1(COCC(C(C1O)O)O)=O	-1	Knoevenagel H	162.05282342
4640_1	C1(COCC(C(C1(CO)O)O)O)=O	1	Knoevenagel H	192.063388104
4642_0	C=O	-1	Knoevenagel C	30.010564684
4642_0	C1(C(C(COC(C1)O)O)O)=O	-1	Knoevenagel C	162.05282342
4642_0	C1(CC(O)OCC(C1(CO)O)O)=O	1	Knoevenagel C	192.063388104
4642_1	C=O	-1	Knoevenagel H	30.010564684
4642_1	C1(C(C(COC(C1)O)O)O)=O	-1	Knoevenagel H	162.05282342
4642_1	C1(CC(O)OCC(C1(CO)O)O)=O	1	Knoevenagel H	192.063388104
4644_0	C=O	-1	Knoevenagel C	30.010564684
4644_0	C1(C(C(O)OCC(C1)O)O)=O	-1	Knoevenagel C	162.05282342
4644_0	C1(CC(COC(C1(CO)O)O)O)=O	1	Knoevenagel C	192.063388104
4644_1	C=O	-1	Knoevenagel H	30.010564684
4644_1	C1(C(C(O)OCC(C1)O)O)=O	-1	Knoevenagel H	162.05282342
4644_1	C1(CC(COC(C1(CO)O)O)O)=O	1	Knoevenagel H	192.063388104
4646_0	C=O	-1	Knoevenagel C	30.010564684
4646_0	C1(C(COC(C(C1)O)O)O)=O	-1	Knoevenagel C	162.05282342
4646_0	C1(CC(C(O)OCC1(CO)O)O)=O	1	Knoevenagel C	192.063388104
4646_1	C=O	-1	Knoevenagel H	30.010564684
4646_1	C1(C(COC(C(C1)O)O)O)=O	-1	Knoevenagel H	162.05282342
4646_1	C1(CC(C(O)OCC1(CO)O)O)=O	1	Knoevenagel H	192.063388104
4648_0	C=O	-1	Knoevenagel C	30.010564684
4648_0	C1(C(C(C(O)OCC1)O)O)=O	-1	Knoevenagel C	162.05282342
4648_0	C1(CCOC(C(C1(CO)O)O)O)=O	1	Knoevenagel C	192.063388104
4648_1	C=O	-1	Knoevenagel H	30.010564684
4648_1	C1(C(C(C(O)OCC1)O)O)=O	-1	Knoevenagel H	162.05282342
4648_1	C1(CCOC(C(C1(CO)O)O)O)=O	1	Knoevenagel H	192.063388104
4650_0	C=O	-1	Knoevenagel C	30.010564684
4650_0	C(C(C(CO)O)O)(CCN)=O	-1	Knoevenagel C	163.084457901
4650_0	C(CCN)(C(CO)(C(CO)O)O)=O	1	Knoevenagel C	193.095022585
4650_1	C=O	-1	Knoevenagel H	30.010564684
4650_1	C(C(C(CO)O)O)(CCN)=O	-1	Knoevenagel H	163.084457901
4650_1	C(CCN)(C(CO)(C(CO)O)O)=O	1	Knoevenagel H	193.095022585
4652_0	C=O	-1	Knoevenagel C	30.010564684
4652_0	C(C(CN)O)(CC(CO)O)=O	-1	Knoevenagel C	163.084457901
4652_0	C(CC(CO)O)(C(CO)(CN)O)=O	1	Knoevenagel C	193.095022585
4652_1	C=O	-1	Knoevenagel H	30.010564684
4652_1	C(C(CN)O)(CC(CO)O)=O	-1	Knoevenagel H	163.084457901
4652_1	C(CC(CO)O)(C(CO)(CN)O)=O	1	Knoevenagel H	193.095022585
4654_0	C=O	-1	Knoevenagel C	30.010564684
4654_0	C(C(CO)O)(CC(CN)O)=O	-1	Knoevenagel C	163.084457901
4654_0	C(CC(CN)O)(C(CO)(CO)O)=O	1	Knoevenagel C	193.095022585
4654_1	C=O	-1	Knoevenagel H	30.010564684
4654_1	C(C(CO)O)(CC(CN)O)=O	-1	Knoevenagel H	163.084457901
4654_1	C(CC(CN)O)(C(CO)(CO)O)=O	1	Knoevenagel H	193.095022585
4656_0	C=O	-1	Knoevenagel C	30.010564684
4656_0	C(C(C(CN)O)O)(CCO)=O	-1	Knoevenagel C	163.084457901
4656_0	C(CCO)(C(CO)(C(CN)O)O)=O	1	Knoevenagel C	193.095022585
4656_1	C=O	-1	Knoevenagel H	30.010564684
4656_1	C(C(C(CN)O)O)(CCO)=O	-1	Knoevenagel H	163.084457901
4656_1	C(CCO)(C(CO)(C(CN)O)O)=O	1	Knoevenagel H	193.095022585
4658_0	C=O	-1	Knoevenagel C	30.010564684
4658_0	C(C)(C(C(C(CN)O)O)O)=O	-1	Knoevenagel C	163.084457901
4658_0	C(C)(C(CO)(C(C(CN)O)O)O)=O	1	Knoevenagel C	193.095022585
4658_1	C=O	-1	Knoevenagel H	30.010564684
4658_1	C(C)(C(C(C(CN)O)O)O)=O	-1	Knoevenagel H	163.084457901
4658_1	C(C)(C(CO)(C(C(CN)O)O)O)=O	1	Knoevenagel H	193.095022585
4660_0	C=O	-1	Knoevenagel C	30.010564684
4660_0	C(C(CO)O)(CC(C=O)=O)=O	-1	Knoevenagel C	160.037173356
4660_0	C(C(CO)(CO)O)(CC(C=O)=O)=O	1	Knoevenagel C	190.04773804
4660_1	C=O	-1	Knoevenagel H	30.010564684
4660_1	C(C(CO)O)(CC(C=O)=O)=O	-1	Knoevenagel H	160.037173356
4660_1	C(C(CO)(CO)O)(CC(C=O)=O)=O	1	Knoevenagel H	190.04773804
4662_0	C=O	-1	Knoevenagel C	30.010564684
4662_0	C(CCO)(C(C(C=O)=O)O)=O	-1	Knoevenagel C	160.037173356
4662_0	C(CCO)(C(C(C=O)=O)(CO)O)=O	1	Knoevenagel C	190.04773804
4662_1	C=O	-1	Knoevenagel H	30.010564684
4662_1	C(CCO)(C(C(C=O)=O)O)=O	-1	Knoevenagel H	160.037173356
4662_1	C(CCO)(C(C(C=O)=O)(CO)O)=O	1	Knoevenagel H	190.04773804
4663_0	C=O	-1	Knoevenagel C	30.010564684
4663_0	C(C)(C(C(C(C=O)=O)O)O)=O	-1	Knoevenagel C	160.037173356
4663_0	C(C(C(C(C=O)=O)(CO)O)O)(C)=O	1	Knoevenagel C	190.04773804
4663_1	C=O	-1	Knoevenagel H	30.010564684
4663_1	C(C)(C(C(C(C=O)=O)O)O)=O	-1	Knoevenagel H	160.037173356
4663_1	C(C(C(C(C=O)=O)(CO)O)O)(C)=O	1	Knoevenagel H	190.04773804
4665_0	C=O	-1	Knoevenagel C	30.010564684
4665_0	C(C)(C(C(C(C=O)=O)O)O)=O	-1	Knoevenagel C	160.037173356
4665_0	C(C)(C(CO)(C(C(C=O)=O)O)O)=O	1	Knoevenagel C	190.04773804
4665_1	C=O	-1	Knoevenagel H	30.010564684
4665_1	C(C)(C(C(C(C=O)=O)O)O)=O	-1	Knoevenagel H	160.037173356
4665_1	C(C)(C(CO)(C(C(C=O)=O)O)O)=O	1	Knoevenagel H	190.04773804
4667_0	C=O	-1	Knoevenagel C	30.010564684
4667_0	C(CC(C(C(C=O)=O)O)O)=O	-1	Knoevenagel C	160.037173356
4667_0	C(CC(C(C(C=O)=O)(CO)O)O)=O	1	Knoevenagel C	190.04773804
4667_1	C=O	-1	Knoevenagel H	30.010564684
4667_1	C(CC(C(C(C=O)=O)O)O)=O	-1	Knoevenagel H	160.037173356
4667_1	C(CC(C(C(C=O)=O)(CO)O)O)=O	1	Knoevenagel H	190.04773804
4669_0	C=O	-1	Knoevenagel C	30.010564684
