Source,Target,R or P,Reaction Name,Mass
1602_0,C(C(C)(C(CC(O)=O)O)O)(O)=O,1,Knoevenagel H,178.04773804
1603_0,C(C(C)(C(C(CO)=O)O)O)(O)=O,1,Knoevenagel H,178.04773804
1605_0,C(C(C)(C(C=O)(CO)O)O)(O)=O,1,Knoevenagel H,178.04773804
1606_0,C(C(CO)(C)O)(O)=O,1,Knoevenagel H,120.042258736
1608_0,C(C(C)(C(C(O)=O)(C)O)O)(O)=O,1,Knoevenagel H,178.04773804
1609_0,C(C(C)(C(C(C(O)=O)O)O)O)(O)=O,1,Knoevenagel H,194.04265266
1611_0,C(C(C(C(C(O)=O)O)O)O)(O)=O,1,Knoevenagel H,180.02700259600002
1613_0,C(C(C(C=CC)O)O)(O)=O,1,Knoevenagel H,146.0579088
1615_0,C(C(C(CC=C)O)O)(O)=O,1,Knoevenagel H,146.0579088
1617_0,C(C(C=CC)(C(C(O)=O)O)O)(O)=O,1,Knoevenagel H,190.04773804
1619_0,C(C(C(C(O)=O)(CC=C)O)O)(O)=O,1,Knoevenagel H,190.04773804
1621_0,C(C(C(CC(C(O)=O)=C)O)O)(O)=O,1,Knoevenagel H,190.04773804
1623_0,C(C(C(C=C(C(O)=O)C)O)O)(O)=O,1,Knoevenagel H,190.04773804
1625_0,C1(C(CC(C)O1)(C(C(O)=O)O)O)=O,1,Knoevenagel H,190.04773804
1627_0,C1(CC(C(O1)=O)(C(C(O)=O)O)O)=O,1,Knoevenagel H,190.011352532
1628_0,C=O,1,Knoevenagel C (inverse),30.010564684
1628_0,C(C(C(CC(C)O)O)O)(O)=O,1,Knoevenagel C (inverse),164.068473484
1628_1,C=O,1,Knoevenagel H (inv),30.010564684
1628_1,C(C(C(CC(C)O)O)O)(O)=O,1,Knoevenagel H (inv),164.068473484
1629_0,C(C(CO)O)(O)=O,1,Knoevenagel C (inverse),106.026608672
1629_0,C(CC(C)O)=O,1,Knoevenagel C (inverse),88.052429496
1629_1,C(C(CO)O)(O)=O,1,Knoevenagel H (inv),106.026608672
1629_1,C(CC(C)O)=O,1,Knoevenagel H (inv),88.052429496
1630_0,C=O,1,Knoevenagel C (inverse),30.010564684
1630_0,C(CC(C(C(O)=O)O)O)(O)=O,1,Knoevenagel C (inverse),164.032087976
1630_1,C=O,1,Knoevenagel H (inv),30.010564684
1630_1,C(CC(C(C(O)=O)O)O)(O)=O,1,Knoevenagel H (inv),164.032087976
1631_0,C(C(CO)O)(O)=O,1,Knoevenagel C (inverse),106.026608672
1631_0,C(CC(O)=O)=O,1,Knoevenagel C (inverse),88.016043988
1631_1,C(C(CO)O)(O)=O,1,Knoevenagel H (inv),106.026608672
1631_1,C(CC(O)=O)=O,1,Knoevenagel H (inv),88.016043988
1632_0,C=O,1,Knoevenagel C (inverse),30.010564684
1632_0,C(C(C(C(CO)=O)O)O)(O)=O,1,Knoevenagel C (inverse),164.032087976
1632_1,C=O,1,Knoevenagel H (inv),30.010564684
1632_1,C(C(C(C(CO)=O)O)O)(O)=O,1,Knoevenagel H (inv),164.032087976
1633_0,C(C(CO)O)(O)=O,1,Knoevenagel C (inverse),106.026608672
1633_0,C(C(CO)=O)=O,1,Knoevenagel C (inverse),88.016043988
1633_1,C(C(CO)O)(O)=O,1,Knoevenagel H (inv),106.026608672
1633_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
1634_0,C=O,1,Knoevenagel C (inverse),30.010564684
1634_0,C(C(CO)(C(C(O)=O)O)O)=O,1,Knoevenagel C (inverse),164.032087976
1634_1,C=O,1,Knoevenagel H (inv),30.010564684
1634_1,C(C(CO)(C(C(O)=O)O)O)=O,1,Knoevenagel H (inv),164.032087976
1635_0,C(C(CO)O)(O)=O,1,Knoevenagel C (inverse),106.026608672
1635_0,C(C(CO)=O)=O,1,Knoevenagel C (inverse),88.016043988
1635_1,C(C(CO)O)(O)=O,1,Knoevenagel H (inv),106.026608672
1635_1,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
1636_0,C(C(CO)O)(O)=O,1,Knoevenagel C (inverse),106.026608672
1636_0,C=O,1,Knoevenagel C (inverse),30.010564684
1636_1,C(C(CO)O)(O)=O,1,Knoevenagel H (inv),106.026608672
1636_1,C=O,1,Knoevenagel H (inv),30.010564684
1638_0,C(C(COC(C(C)=O)=O)O)(O)=O,1,Knoevenagel C (inverse),176.032087976
1638_1,C(C(COC(C(C)=O)=O)O)(O)=O,1,Knoevenagel H (inv),176.032087976
1640_0,C(C(CO)O)(OC(C(C)=O)=O)=O,1,Knoevenagel C (inverse),176.032087976
1640_1,C(C(CO)O)(OC(C(C)=O)=O)=O,1,Knoevenagel H (inv),176.032087976
1642_0,C=O,1,Knoevenagel C (inverse),30.010564684
1642_0,C1(C(C)(C(C(O1)=O)O)O)=O,1,Knoevenagel C (inverse),146.021523292
1642_1,C=O,1,Knoevenagel H (inv),30.010564684
1642_1,C1(C(C)(C(C(O1)=O)O)O)=O,1,Knoevenagel H (inv),146.021523292
1643_0,C(C(C)O)(O)=O,1,Knoevenagel H (inv),90.031694052
1643_0,C(C(C=O)=O)=O,1,Knoevenagel H (inv),86.00039392400001
1644_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1644_0,C(C(C(C)=O)=O)=O,1,Knoevenagel H (inv),100.016043988
1645_0,C(CC(C)O)=O,1,Knoevenagel H (inv),88.052429496
1645_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1646_0,C(CC(O)=O)=O,1,Knoevenagel H (inv),88.016043988
1646_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1647_0,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
1647_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1648_0,C(C(CO)=O)=O,1,Knoevenagel H (inv),88.016043988
1648_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1649_0,C(C)=O,1,Knoevenagel H (inv),44.026214748
1649_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1650_0,C(C(C)O)(O)=O,1,Knoevenagel H (inv),90.031694052
1650_0,C(C(O)=O)=O,1,Knoevenagel H (inv),74.000393924
1651_0,C(C(C)=O)(O)=O,1,Knoevenagel H (inv),88.016043988
1651_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1653_0,C=O,1,Knoevenagel H (inv),30.010564684
1653_0,C(C(C=C)O)(O)=O,1,Knoevenagel H (inv),102.031694052
1655_0,C=O,1,Knoevenagel H (inv),30.010564684
1655_0,C(C(C(C(O)=O)=C)O)(O)=O,1,Knoevenagel H (inv),146.021523292
1657_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1657_0,C=C(C=O)C(O)=O,1,Knoevenagel H (inv),100.016043988
1658_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1658_0,C(C(C)O)=O,1,Knoevenagel H (inv),74.036779432
1659_0,C(C(C)O)(O)=O,1,Knoevenagel H (inv),90.031694052
1659_0,C(CO)=O,1,Knoevenagel H (inv),60.021129368
1660_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
1660_0,C(C(O)=O)=O,1,Knoevenagel H (inv),74.000393924
1662_0,C(C(C=O)(C)OC(CO)=O)(O)=O,1,Knoevenagel H (inv),176.032087976
1664_0,C(C(C=O)O)(OC(C(O)=O)C)=O,1,Knoevenagel H (inv),176.032087976
1666_0,C(C(C=O)(C)O)(OC(CO)=O)=O,1,Knoevenagel H (inv),176.032087976
1668_0,C(C(C=O)O)(OC(C(C)O)=O)=O,1,Knoevenagel H (inv),176.032087976
1670_0,C(C(C)O)(OCC(C(O)=O)=O)=O,1,Knoevenagel H (inv),176.032087976
1672_0,C(C(C)O)(OC(C(CO)=O)=O)=O,1,Knoevenagel H (inv),176.032087976
1674_0,C(C(C=O)(C)O)(OCC(O)=O)=O,1,Knoevenagel H (inv),176.032087976
1676_0,C(C(C=O)OC(C(C)O)=O)(O)=O,1,Knoevenagel H (inv),176.032087976
1678_0,O,1,Elimination + enol to keto,18.010564684
1678_0,C(C(C(CCC(C)O)=O)=O)=O,1,Elimination + enol to keto,158.0579088
1680_0,O,1,Elimination + enol to keto,18.010564684
1680_0,C(CC(C)O)(CC(C=O)=O)=O,1,Elimination + enol to keto,158.0579088
1682_0,O,1,Elimination + enol to keto,18.010564684
1682_0,C(C(C=O)C(C=O)C(C)O)=O,1,Elimination + enol to keto,158.0579088
1684_0,O,1,Elimination + enol to keto,18.010564684
1684_0,C(CCC(C(C=O)=O)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1686_0,O,1,Elimination + enol to keto,18.010564684
1686_0,C(CC(CC(C=O)=O)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1688_0,O,1,Elimination + enol to keto,18.010564684
1688_0,C(C(C=O)C(C=O)C(O)=O)=O,1,Elimination + enol to keto,158.021523292
1690_0,O,1,Elimination + enol to keto,18.010564684
1690_0,C(CO)(CC(C(C=O)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1692_0,O,1,Elimination + enol to keto,18.010564684
1692_0,C(C(CC(C(CO)=O)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1694_0,O,1,Elimination + enol to keto,18.010564684
1694_0,C(C(C(C(C=O)=O)=O)CO)=O,1,Elimination + enol to keto,158.021523292
1696_0,O,1,Elimination + enol to keto,18.010564684
1696_0,C(C(C=O)C(C(C=O)=O)O)=O,1,Elimination + enol to keto,158.021523292
1698_0,O,1,Elimination + enol to keto,18.010564684
1698_0,C(C(C=O)CC=O)=O,1,Elimination + enol to keto,114.031694052
1700_0,O,1,Elimination + enol to keto,18.010564684
1700_0,C(C(C=O)CC(C(O)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1702_0,O,1,Elimination + enol to keto,18.010564684
1702_0,C(CC(C=O)=O)=O,1,Elimination + enol to keto,100.016043988
1703_0,O,1,Elimination + enol to keto,18.010564684
1703_0,C(C(C(C)=O)=O)=O,1,Elimination + enol to keto,100.016043988
1705_0,O,1,Elimination + enol to keto,18.010564684
1705_0,C(C)(CC(C=O)=O)=O,1,Elimination + enol to keto,114.031694052
1707_0,O,1,Elimination + enol to keto,18.010564684
1707_0,C(C(C(CC)=O)=O)=O,1,Elimination + enol to keto,114.031694052
1708_0,O,1,Elimination + enol to keto,18.010564684
1708_0,C(C(C(C(C=O)=O)=O)C)(O)=O,1,Elimination + enol to keto,158.021523292
1709_0,O,1,Elimination + enol to keto,18.010564684
1709_0,C(C(C(O)=O)C(C(C)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1710_0,O,1,Elimination + enol to keto,18.010564684
1710_0,C(CC(C(C(C)=O)=O)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1711_0,O,1,Elimination + enol to keto,18.010564684
1711_0,C(C(O)=O)(CC(C(C)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1712_0,O,1,Elimination + enol to keto,18.010564684
1712_0,C(C(C=O)C(CC(C)O)O)(O)=O,1,Elimination + enol to keto,176.068473484
1713_0,O,1,Elimination + enol to keto,18.010564684
1713_0,C(C(C(CC(C)O)=O)CO)(O)=O,1,Elimination + enol to keto,176.068473484
1714_0,O,1,Elimination + enol to keto,18.010564684
1714_0,C(C(C=O)C(CC(O)=O)O)(O)=O,1,Elimination + enol to keto,176.032087976
1715_0,O,1,Elimination + enol to keto,18.010564684
1715_0,C(C(C(CC(O)=O)=O)CO)(O)=O,1,Elimination + enol to keto,176.032087976
1716_0,O,1,Elimination + enol to keto,18.010564684
1716_0,C(C(C=O)C(C(CO)=O)O)(O)=O,1,Elimination + enol to keto,176.032087976
1718_0,O,1,Elimination + enol to keto,18.010564684
1718_0,C(C(C(C(CO)=O)=O)CO)(O)=O,1,Elimination + enol to keto,176.032087976
1719_0,O,1,Elimination + enol to keto,18.010564684
1719_0,C(C(C=O)C(C=O)(CO)O)(O)=O,1,Elimination + enol to keto,176.032087976
1721_0,O,1,Elimination + enol to keto,18.010564684
1721_0,C(C(C=O)C(C(O)=O)(CO)O)=O,1,Elimination + enol to keto,176.032087976
1722_0,O,1,Elimination + enol to keto,18.010564684
1722_0,C(C(C=O)CO)(O)=O,1,Elimination + enol to keto,118.026608672
1724_0,O,1,Elimination + enol to keto,18.010564684
1724_0,C(C(CCC(C)O)=O)(O)=O,1,Elimination + enol to keto,146.0579088
1726_0,O,1,Elimination + enol to keto,18.010564684
1726_0,C(CC(CC(C)O)=O)(O)=O,1,Elimination + enol to keto,146.0579088
1728_0,O,1,Elimination + enol to keto,18.010564684
1728_0,C(CCC(C(O)=O)=O)(O)=O,1,Elimination + enol to keto,146.021523292
1730_0,O,1,Elimination + enol to keto,18.010564684
1730_0,C(CC(CC(O)=O)=O)(O)=O,1,Elimination + enol to keto,146.021523292
1731_0,O,1,Elimination + enol to keto,18.010564684
1731_0,C(CO)(CC(C(O)=O)=O)=O,1,Elimination + enol to keto,146.021523292
1733_0,O,1,Elimination + enol to keto,18.010564684
1733_0,C(CC(C(CO)=O)=O)(O)=O,1,Elimination + enol to keto,146.021523292
1735_0,O,1,Elimination + enol to keto,18.010564684
1735_0,C(C(C(C(O)=O)=O)CO)=O,1,Elimination + enol to keto,146.021523292
1737_0,O,1,Elimination + enol to keto,18.010564684
1737_0,C(C(C=O)C(C(O)=O)O)=O,1,Elimination + enol to keto,146.021523292
1738_0,O,1,Elimination + enol to keto,18.010564684
1738_0,C(CC(C)=O)(O)=O,1,Elimination + enol to keto,102.031694052
1740_0,O,1,Elimination + enol to keto,18.010564684
1740_0,C(C(O)=O)(CC)=O,1,Elimination + enol to keto,102.031694052
1742_0,O,1,Elimination + enol to keto,18.010564684
1742_0,C(C(C(C(O)=O)=O)C)(O)=O,1,Elimination + enol to keto,146.021523292
1743_0,O,1,Elimination + enol to keto,18.010564684
1743_0,C(C(C(O)=O)C=C)=O,1,Elimination + enol to keto,114.031694052
1744_0,O,1,Elimination + enol to keto,18.010564684
1744_0,C(C(C(O)=O)C(C(O)=O)=C)=O,1,Elimination + enol to keto,158.021523292
1746_0,O,1,Elimination + enol to keto,18.010564684
1746_0,C(CC(C(C(O)=O)=C)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1747_0,O,1,Elimination + enol to keto,18.010564684
1747_0,C=C(C(O)=O)CC(C(O)=O)=O,1,Elimination + enol to keto,158.021523292
1749_0,O,1,Elimination + enol to keto,18.010564684
1749_0,C(C)(C(C)O)=O,1,Elimination + enol to keto,88.052429496
1751_0,O,1,Elimination + enol to keto,18.010564684
1751_0,C(CO)(CC)=O,1,Elimination + enol to keto,88.052429496
1752_0,O,1,Elimination + enol to keto,18.010564684
1752_0,C(CC(C)O)=O,1,Elimination + enol to keto,88.052429496
1753_0,O,1,Elimination + enol to keto,18.010564684
1753_0,C(C)(CCO)=O,1,Elimination + enol to keto,88.052429496
1754_0,O,1,Elimination + enol to keto,18.010564684
1754_0,C(CC(C(C)O)=O)(O)=O,1,Elimination + enol to keto,132.042258736
1755_0,O,1,Elimination + enol to keto,18.010564684
1755_0,C(C(C(CC)=O)O)(O)=O,1,Elimination + enol to keto,132.042258736
1756_0,O,1,Elimination + enol to keto,18.010564684
1756_0,C(C(CC(C)O)=O)(O)=O,1,Elimination + enol to keto,132.042258736
1758_0,O,1,Elimination + enol to keto,18.010564684
1758_0,C(C(CC(C)=O)O)(O)=O,1,Elimination + enol to keto,132.042258736
1759_0,O,1,Elimination + enol to keto,18.010564684
1759_0,C(C(C(CO)=O)C)(O)=O,1,Elimination + enol to keto,132.042258736
1760_0,O,1,Elimination + enol to keto,18.010564684
1760_0,C(C(C(C)=O)(C)O)(O)=O,1,Elimination + enol to keto,132.042258736
1761_0,O,1,Elimination + enol to keto,18.010564684
1761_0,C(C(C)(CC=O)O)(O)=O,1,Elimination + enol to keto,132.042258736
1762_0,O,1,Elimination + enol to keto,18.010564684
1762_0,C(CC(C(O)=O)=O)(O)=O,1,Elimination + enol to keto,132.005873228
1764_0,O,1,Elimination + enol to keto,18.010564684
1764_0,C(CC(CC(C(O)=O)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1765_0,O,1,Elimination + enol to keto,18.010564684
1765_0,C(C(O)=O)(CC(C(C)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1767_0,O,1,Elimination + enol to keto,18.010564684
1767_0,C(C)(CC(C(C(O)=O)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1768_0,O,1,Elimination + enol to keto,18.010564684
1768_0,C(C(O)=O)(CC(C(C)=O)=O)=O,1,Elimination + enol to keto,158.021523292
1770_0,O,1,Elimination + enol to keto,18.010564684
1770_0,C(C1(C(CC(O1)=O)=O)C)(O)=O,1,Elimination + enol to keto,158.021523292
1771_0,O,1,Elimination + enol to keto,18.010564684
1771_0,C(C1(C)CC(C(O1)=O)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1773_0,O,1,Elimination + enol to keto,18.010564684
1773_0,C1(C(C(CC(O1)=O)=O)(C)O)=O,1,Elimination + enol to keto,158.021523292
1775_0,O,1,Elimination + enol to keto,18.010564684
1775_0,C1(C(C(C(C(O1)=O)O)=O)C)=O,1,Elimination + enol to keto,158.021523292
1776_0,O,1,Elimination + enol to keto,18.010564684
1776_0,C1(C(C)(CC(C(O1)=O)=O)O)=O,1,Elimination + enol to keto,158.021523292
1778_0,O,1,Elimination + enol to keto,18.010564684
1778_0,C1(C(C=O)C(C(O1)=O)(C)O)=O,1,Elimination + enol to keto,158.021523292
1780_0,O,1,Elimination + enol to keto,18.010564684
1780_0,C(C1C(C(C(O1)=O)C)=O)(O)=O,1,Elimination + enol to keto,158.021523292
1782_0,O,1,Elimination2,18.010564684
1782_0,C(C1CC(C(C=1)=O)=O)(O)=O,1,Elimination2,140.010958608
1784_0,O,1,Elimination2,18.010564684
1784_0,C(C)=C(C=O)C(CC(C)O)O,1,Elimination2,158.094294308
1786_0,O,1,Elimination2,18.010564684
1786_0,C(CC(C)O)=C(C=O)C(C)O,1,Elimination2,158.094294308
1787_0,O,1,Elimination2,18.010564684
1787_0,C(C(C=C)C(CC(C)O)O)=O,1,Elimination2,158.094294308
1789_0,O,1,Elimination2,18.010564684
1789_0,C(C(C=CC(C)O)C(C)O)=O,1,Elimination2,158.094294308
1790_0,O,1,Elimination2,18.010564684
1790_0,C(C(C(C)O)C(C=CC)O)=O,1,Elimination2,158.094294308
1791_0,O,1,Elimination2,18.010564684
1791_0,C(C(C(CC=C)O)C(C)O)=O,1,Elimination2,158.094294308
1793_0,O,1,Elimination2,18.010564684
1793_0,C(CC(C)O)=C(C(O)=O)C=O,1,Elimination2,158.0579088
1795_0,O,1,Elimination2,18.010564684
1795_0,C(C(C=O)C=CC(C)O)(O)=O,1,Elimination2,158.0579088
1796_0,O,1,Elimination2,18.010564684
1796_0,C(C(C=O)C(C=CC)O)(O)=O,1,Elimination2,158.0579088
1797_0,O,1,Elimination2,18.010564684
1797_0,C(C(C=O)C(CC=C)O)(O)=O,1,Elimination2,158.0579088
1799_0,O,1,Elimination2,18.010564684
1799_0,C(C(C(C=O)=O)O)=CC(C)O,1,Elimination2,158.0579088
1800_0,O,1,Elimination2,18.010564684
1800_0,C(C(C(C(C=O)=O)O)O)=CC,1,Elimination2,158.0579088
1801_0,O,1,Elimination2,18.010564684
1801_0,C(CC(C(C(C=O)=O)O)O)=C,1,Elimination2,158.0579088
1803_0,O,1,Elimination2,18.010564684
1803_0,C(CC(C)O)=CC=O,1,Elimination2,114.06807956
1805_0,O,1,Elimination2,18.010564684
1805_0,C(CC=CC(C)O)=O,1,Elimination2,114.06807956
1806_0,O,1,Elimination2,18.010564684
1806_0,C(CC(C=CC)O)=O,1,Elimination2,114.06807956
1807_0,O,1,Elimination2,18.010564684
1807_0,C(CC(CC=C)O)=O,1,Elimination2,114.06807956
1809_0,O,1,Elimination2,18.010564684
1809_0,C(CC(C)O)=CC(C(O)=O)=O,1,Elimination2,158.0579088
1811_0,O,1,Elimination2,18.010564684
1811_0,C(CC(C(O)=O)=O)=CC(C)O,1,Elimination2,158.0579088
1812_0,O,1,Elimination2,18.010564684
1812_0,C(C(CC(C(O)=O)=O)O)=CC,1,Elimination2,158.0579088
1813_0,O,1,Elimination2,18.010564684
1813_0,C=CCC(CC(C(O)=O)=O)O,1,Elimination2,158.0579088
1815_0,O,1,Elimination2,18.010564684
1815_0,C(C(C=CC(O)=O)C(C)O)=O,1,Elimination2,158.0579088
1817_0,O,1,Elimination2,18.010564684
1817_0,C(CC=C(C=O)C(C)O)(O)=O,1,Elimination2,158.0579088
1819_0,O,1,Elimination2,18.010564684
1819_0,C(CC(C(C=O)=CC)O)(O)=O,1,Elimination2,158.0579088
1820_0,O,1,Elimination2,18.010564684
1820_0,C(C(C=C)C(CC(O)=O)O)=O,1,Elimination2,158.0579088
1822_0,O,1,Elimination2,18.010564684
1822_0,C(C(C(C)O)=CC(CO)=O)=O,1,Elimination2,158.0579088
1824_0,O,1,Elimination2,18.010564684
1824_0,C(CO)(C(C(C=O)=CC)O)=O,1,Elimination2,158.0579088
1825_0,O,1,Elimination2,18.010564684
1825_0,C(C(C=C)C(C(CO)=O)O)=O,1,Elimination2,158.0579088
1827_0,O,1,Elimination2,18.010564684
1827_0,C(C(C(C)O)=C(C=O)CO)=O,1,Elimination2,158.0579088
1829_0,O,1,Elimination2,18.010564684
1829_0,C(C(C(C=O)=CC)(CO)O)=O,1,Elimination2,158.0579088
1830_0,O,1,Elimination2,18.010564684
1830_0,C(C(C=C)C(C=O)(CO)O)=O,1,Elimination2,158.0579088
1832_0,O,1,Elimination2,18.010564684
1832_0,C=C(C=O)C(C)O,1,Elimination2,100.052429496
1834_0,O,1,Elimination2,18.010564684
1834_0,C(C)=C(C=O)CO,1,Elimination2,100.052429496
1835_0,O,1,Elimination2,18.010564684
1835_0,C(C(C=C)CO)=O,1,Elimination2,100.052429496
1836_0,O,1,Elimination2,18.010564684
1836_0,C(C(C=C)C(C)O)=O,1,Elimination2,114.06807956
1838_0,O,1,Elimination2,18.010564684
1838_0,C(C)=C(C=O)C(C)O,1,Elimination2,114.06807956
1840_0,O,1,Elimination2,18.010564684
1840_0,C(C)=C(C=O)C(O)=O,1,Elimination2,114.031694052
1841_0,O,1,Elimination2,18.010564684
1841_0,C(C(C(O)=O)C=C)=O,1,Elimination2,114.031694052
1842_0,O,1,Elimination2,18.010564684
1842_0,C(C(C(C(O)=O)=C)C(C)O)=O,1,Elimination2,158.0579088
1844_0,O,1,Elimination2,18.010564684
1844_0,C(C(C)=C(C=O)C(C)O)(O)=O,1,Elimination2,158.0579088
1846_0,O,1,Elimination2,18.010564684
1846_0,C(C(C(C=O)=CC)(C)O)(O)=O,1,Elimination2,158.0579088
1847_0,O,1,Elimination2,18.010564684
1847_0,C(C(C=C)C(C(O)=O)(C)O)=O,1,Elimination2,158.0579088
1849_0,O,1,Elimination2,18.010564684
1849_0,C(C(CC(C)O)=CC=O)(O)=O,1,Elimination2,158.0579088
1851_0,O,1,Elimination2,18.010564684
1851_0,C(CC(C(O)=O)=CC(C)O)=O,1,Elimination2,158.0579088
1852_0,O,1,Elimination2,18.010564684
1852_0,C(C(C=CC)(CC=O)O)(O)=O,1,Elimination2,158.0579088
1853_0,O,1,Elimination2,18.010564684
1853_0,C(C(CC=O)(CC=C)O)(O)=O,1,Elimination2,158.0579088
1855_0,O,1,Elimination2,18.010564684
1855_0,C=C(C(C(O)=O)=O)C(C)O,1,Elimination2,144.042258736
1857_0,O,1,Elimination2,18.010564684
1857_0,C(C)=C(C(C(O)=O)=O)CO,1,Elimination2,144.042258736
1858_0,O,1,Elimination2,18.010564684
1858_0,C=CC(C(C(O)=O)=O)CO,1,Elimination2,144.042258736
1859_0,O,1,Elimination2,18.010564684
1859_0,C=CC(C(C(O)=O)=O)C(C)O,1,Elimination2,158.0579088
1861_0,O,1,Elimination2,18.010564684
1861_0,C(C)=C(C(C(O)=O)=O)C(C)O,1,Elimination2,158.0579088
1863_0,O,1,Elimination2,18.010564684
1863_0,C(C)=C(C(O)=O)C(C(O)=O)=O,1,Elimination2,158.021523292
1864_0,O,1,Elimination2,18.010564684
1864_0,C(C(C=C)C(C(O)=O)=O)(O)=O,1,Elimination2,158.021523292
1866_0,O,1,Elimination2,18.010564684
1866_0,C(CC=C(C=O)C(O)=O)(O)=O,1,Elimination2,158.021523292
1868_0,O,1,Elimination2,18.010564684
1868_0,C(C(C(O)=O)C=CC(O)=O)=O,1,Elimination2,158.021523292
1870_0,O,1,Elimination2,18.010564684
1870_0,C(C(C(C=O)=O)O)=CC(O)=O,1,Elimination2,158.021523292
1872_0,O,1,Elimination2,18.010564684
1872_0,C(CC=CC=O)(O)=O,1,Elimination2,114.031694052
1874_0,O,1,Elimination2,18.010564684
1874_0,C(CC=CC(O)=O)=O,1,Elimination2,114.031694052
1876_0,O,1,Elimination2,18.010564684
1876_0,C(CC=CC(C(O)=O)=O)(O)=O,1,Elimination2,158.021523292
1878_0,O,1,Elimination2,18.010564684
1878_0,C(CC(C(O)=O)=O)=CC(O)=O,1,Elimination2,158.021523292
1880_0,O,1,Elimination2,18.010564684
1880_0,C(C(C=O)=CC(CO)=O)(O)=O,1,Elimination2,158.021523292
1882_0,O,1,Elimination2,18.010564684
1882_0,C(C(C=O)=C(C=O)CO)(O)=O,1,Elimination2,158.021523292
1883_0,O,1,Elimination2,18.010564684
1883_0,C=C(C=O)C(O)=O,1,Elimination2,100.016043988
1884_0,O,1,Elimination2,18.010564684
1884_0,C(C(C(O)=O)C(C(O)=O)=C)=O,1,Elimination2,158.021523292
1886_0,O,1,Elimination2,18.010564684
1886_0,C(C(C(O)=O)=C(C(O)=O)C)=O,1,Elimination2,158.021523292
1888_0,O,1,Elimination2,18.010564684
1888_0,C(C(C)(CC=CC=O)O)(O)=O,1,Elimination2,158.0579088
1889_0,O,1,Elimination2,18.010564684
1889_0,C(CC(CC(C(O)=O)=C)O)=O,1,Elimination2,158.0579088
1890_0,O,1,Elimination2,18.010564684
1890_0,C(CC(C=C(C(O)=O)C)O)=O,1,Elimination2,158.0579088
1892_0,O,1,Elimination2,18.010564684
1892_0,C(C(C=CCC=O)(C)O)(O)=O,1,Elimination2,158.0579088
1893_0,O,1,Elimination2,18.010564684
1893_0,C(C(C(C(O)=O)=C)CO)=O,1,Elimination2,144.042258736
1895_0,O,1,Elimination2,18.010564684
1895_0,C(C(C(C=O)=C)(C)O)(O)=O,1,Elimination2,144.042258736
1897_0,O,1,Elimination2,18.010564684
1897_0,C(C(C)=C(C=O)CO)(O)=O,1,Elimination2,144.042258736
1899_0,O,1,Elimination2,18.010564684
1899_0,C(CC(C(O)=O)=CC=O)(O)=O,1,Elimination2,158.021523292
1901_0,O,1,Elimination2,18.010564684
1901_0,C(CC(C(O)=O)=CC(O)=O)=O,1,Elimination2,158.021523292
1903_0,O,1,Elimination2,18.010564684
1903_0,C=C(C(O)=O)C(C(O)=O)=O,1,Elimination2,144.005873228
1905_0,O,1,Elimination2,18.010564684
1905_0,C=C(C(C(O)=O)=O)C(C(C)=O)=O,1,Elimination2,170.021523292
1907_0,O,1,Elimination2,18.010564684
1907_0,C=CC(C(CC(C(O)=O)=O)=O)=O,1,Elimination2,170.021523292
1909_0,O,1,Elimination2,18.010564684
1909_0,C(C=CC(CO)=O)=O,1,Elimination2,114.031694052
1911_0,O,1,Elimination2,18.010564684
1911_0,C(C(C=CC(CO)=O)=O)(O)=O,1,Elimination2,158.021523292
1913_0,O,1,Elimination2,18.010564684
1913_0,C(C(CO)=CC=O)=O,1,Elimination2,114.031694052
1915_0,O,1,Elimination2,18.010564684
1915_0,C(C(CO)=CC(C(O)=O)=O)=O,1,Elimination2,158.021523292
1917_0,O,1,Elimination2,18.010564684
