Source,Target,R or P,Reaction Name,Mass
8690_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8690_0,C(C)(C(C(CN)O)O)=O,1,Transamination (inverse),133.073893217
8691_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8691_0,C(C(C(C(C)N)O)O)=O,1,Transamination (inverse),133.073893217
8692_0,C(C)(C(C(CN)O)O)=O,1,Transamination (inverse),133.073893217
8692_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8693_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8693_0,C(C(C(C(C)N)O)O)=O,1,Transamination (inverse),133.073893217
8694_0,C(C)(C(C(CN)O)O)=O,1,Transamination (inverse),133.073893217
8694_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8695_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8695_0,C(C(C(C(C)N)O)O)=O,1,Transamination (inverse),133.073893217
8696_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8696_0,C(C)(C(C(CN)O)O)=O,1,Transamination (inverse),133.073893217
8697_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8697_0,C(C(C(C(C)N)O)O)=O,1,Transamination (inverse),133.073893217
8698_0,C(C(CN)O)=O,1,Transamination (inverse),89.047678469
8698_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8699_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8699_0,C(C(CN)O)=O,1,Transamination (inverse),89.047678469
8700_0,C(C(CN)O)=O,1,Transamination (inverse),89.047678469
8700_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8701_0,C(C(CN)O)=O,1,Transamination (inverse),89.047678469
8701_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8702_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8702_0,C(C(CN)O)=O,1,Transamination (inverse),89.047678469
8704_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8704_0,CC(CO)N,1,Transamination (inverse),75.068413913
8705_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8705_0,CC(CO)N,1,Transamination (inverse),75.068413913
8706_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8706_0,CC(CO)N,1,Transamination (inverse),75.068413913
8707_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8707_0,CC(CO)N,1,Transamination (inverse),75.068413913
8708_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8708_0,CC(CO)N,1,Transamination (inverse),75.068413913
8709_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8709_0,C(CC(CN)O)=O,1,Transamination (inverse),103.063328533
8710_0,C(C(CCN)O)=O,1,Transamination (inverse),103.063328533
8710_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8711_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8711_0,C(CC(CN)O)=O,1,Transamination (inverse),103.063328533
8712_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8712_0,C(C(CCN)O)=O,1,Transamination (inverse),103.063328533
8713_0,C(CC(CN)O)=O,1,Transamination (inverse),103.063328533
8713_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8714_0,C(C(CCN)O)=O,1,Transamination (inverse),103.063328533
8714_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8715_0,C(CC(CN)O)=O,1,Transamination (inverse),103.063328533
8715_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8716_0,C(C(CCN)O)=O,1,Transamination (inverse),103.063328533
8716_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8717_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8717_0,C(CC(CN)O)=O,1,Transamination (inverse),103.063328533
8718_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8718_0,C(C(CCN)O)=O,1,Transamination (inverse),103.063328533
8719_0,C(C(C(CN)O)O)=O,1,Transamination (inverse),119.058243153
8719_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8720_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8720_0,C(C(C(CN)O)O)=O,1,Transamination (inverse),119.058243153
8721_0,C(C(C(CN)O)O)=O,1,Transamination (inverse),119.058243153
8721_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8722_0,C(C(C(CN)O)O)=O,1,Transamination (inverse),119.058243153
8722_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8723_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8723_0,C(C(C(CN)O)O)=O,1,Transamination (inverse),119.058243153
8725_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8725_0,CCN,1,Transamination (inverse),45.057849229
8726_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8726_0,CCN,1,Transamination (inverse),45.057849229
8727_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8727_0,CCN,1,Transamination (inverse),45.057849229
8728_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8728_0,CCN,1,Transamination (inverse),45.057849229
8729_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8729_0,CCN,1,Transamination (inverse),45.057849229
8730_0,C(CO)(CN)=O,1,Transamination (inverse),89.047678469
8730_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8731_0,C(C(CO)N)=O,1,Transamination (inverse),89.047678469
8731_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8732_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8732_0,C(CO)(CN)=O,1,Transamination (inverse),89.047678469
8733_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8733_0,C(C(CO)N)=O,1,Transamination (inverse),89.047678469
8734_0,C(CO)(CN)=O,1,Transamination (inverse),89.047678469
8734_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8735_0,C(C(CO)N)=O,1,Transamination (inverse),89.047678469
8735_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8736_0,C(CO)(CN)=O,1,Transamination (inverse),89.047678469
8736_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8737_0,C(C(CO)N)=O,1,Transamination (inverse),89.047678469
8737_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8738_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8738_0,C(CO)(CN)=O,1,Transamination (inverse),89.047678469
8739_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8739_0,C(C(CO)N)=O,1,Transamination (inverse),89.047678469
8741_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8741_0,C(C(C(CO)O)N)O,1,Transamination (inverse),121.073893217
8742_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8742_0,C(C(C(CO)O)N)O,1,Transamination (inverse),121.073893217
8743_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8743_0,C(C(C(CO)O)N)O,1,Transamination (inverse),121.073893217
8744_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8744_0,C(C(C(CO)O)N)O,1,Transamination (inverse),121.073893217
8745_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8745_0,C(C(C(CO)O)N)O,1,Transamination (inverse),121.073893217
8746_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8746_0,C(C(C(C(C(CO)O)N)O)O)O,1,Transamination (inverse),181.095022585
8747_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8747_0,C(C(C(C(C(CO)O)N)O)O)O,1,Transamination (inverse),181.095022585
8748_0,C(C(C(C(C(CO)O)N)O)O)O,1,Transamination (inverse),181.095022585
8748_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8749_0,C(C(C(C(C(CO)O)N)O)O)O,1,Transamination (inverse),181.095022585
8749_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8750_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8750_0,C(C(C(C(C(CO)O)N)O)O)O,1,Transamination (inverse),181.095022585
8751_0,C(C(CCN)O)(C(CO)O)=O,1,Transamination (inverse),163.084457901
8751_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8753_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8753_0,C(CC(C(C(CO)O)N)O)=O,1,Transamination (inverse),163.084457901
8754_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8754_0,C(C(CCN)O)(C(CO)O)=O,1,Transamination (inverse),163.084457901
8755_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8755_0,C(CC(C(C(CO)O)N)O)=O,1,Transamination (inverse),163.084457901
8756_0,C(C(CCN)O)(C(CO)O)=O,1,Transamination (inverse),163.084457901
8756_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8757_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8757_0,C(CC(C(C(CO)O)N)O)=O,1,Transamination (inverse),163.084457901
8758_0,C(C(CCN)O)(C(CO)O)=O,1,Transamination (inverse),163.084457901
8758_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8759_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8759_0,C(CC(C(C(CO)O)N)O)=O,1,Transamination (inverse),163.084457901
8760_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8760_0,C(C(CCN)O)(C(CO)O)=O,1,Transamination (inverse),163.084457901
8761_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8761_0,C(CC(C(C(CO)O)N)O)=O,1,Transamination (inverse),163.084457901
8762_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8762_0,C(C(CO)N)(CC(CO)O)=O,1,Transamination (inverse),163.084457901
8763_0,C(CO)(C(CC(CO)O)N)=O,1,Transamination (inverse),163.084457901
8763_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8764_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8764_0,C(C(CO)N)(CC(CO)O)=O,1,Transamination (inverse),163.084457901
8765_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8765_0,C(CO)(C(CC(CO)O)N)=O,1,Transamination (inverse),163.084457901
8766_0,C(C(CO)N)(CC(CO)O)=O,1,Transamination (inverse),163.084457901
8766_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8767_0,C(CO)(C(CC(CO)O)N)=O,1,Transamination (inverse),163.084457901
8767_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8768_0,C(C(CO)N)(CC(CO)O)=O,1,Transamination (inverse),163.084457901
8768_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8769_0,C(CO)(C(CC(CO)O)N)=O,1,Transamination (inverse),163.084457901
8769_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8770_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8770_0,C(C(CO)N)(CC(CO)O)=O,1,Transamination (inverse),163.084457901
8771_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8771_0,C(CO)(C(CC(CO)O)N)=O,1,Transamination (inverse),163.084457901
8772_0,C(CN)(C(CC(CO)O)O)=O,1,Transamination (inverse),163.084457901
8772_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8773_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8773_0,C(C(C(CC(CO)O)O)N)=O,1,Transamination (inverse),163.084457901
8774_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8774_0,C(CN)(C(CC(CO)O)O)=O,1,Transamination (inverse),163.084457901
8775_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8775_0,C(C(C(CC(CO)O)O)N)=O,1,Transamination (inverse),163.084457901
8776_0,C(CN)(C(CC(CO)O)O)=O,1,Transamination (inverse),163.084457901
8776_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8777_0,C(C(C(CC(CO)O)O)N)=O,1,Transamination (inverse),163.084457901
8777_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8778_0,C(CN)(C(CC(CO)O)O)=O,1,Transamination (inverse),163.084457901
8778_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8779_0,C(C(C(CC(CO)O)O)N)=O,1,Transamination (inverse),163.084457901
8779_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8780_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8780_0,C(CN)(C(CC(CO)O)O)=O,1,Transamination (inverse),163.084457901
8781_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8781_0,C(C(C(CC(CO)O)O)N)=O,1,Transamination (inverse),163.084457901
8782_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8782_0,C(C(CO)O)(CC(CO)N)=O,1,Transamination (inverse),163.084457901
8783_0,C(CO)(CC(C(CO)O)N)=O,1,Transamination (inverse),163.084457901
8783_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8784_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8784_0,C(C(CO)O)(CC(CO)N)=O,1,Transamination (inverse),163.084457901
8785_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8785_0,C(CO)(CC(C(CO)O)N)=O,1,Transamination (inverse),163.084457901
8786_0,C(C(CO)O)(CC(CO)N)=O,1,Transamination (inverse),163.084457901
8786_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8787_0,C(CO)(CC(C(CO)O)N)=O,1,Transamination (inverse),163.084457901
8787_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8788_0,C(C(CO)O)(CC(CO)N)=O,1,Transamination (inverse),163.084457901
8788_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8789_0,C(CO)(CC(C(CO)O)N)=O,1,Transamination (inverse),163.084457901
8789_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8790_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8790_0,C(C(CO)O)(CC(CO)N)=O,1,Transamination (inverse),163.084457901
8791_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8791_0,C(CO)(CC(C(CO)O)N)=O,1,Transamination (inverse),163.084457901
8792_0,C(CO)(C(CC(CN)O)O)=O,1,Transamination (inverse),163.084457901
8792_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8794_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8794_0,C(C(CC(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8795_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8795_0,C(CO)(C(CC(CN)O)O)=O,1,Transamination (inverse),163.084457901
8796_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8796_0,C(C(CC(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8797_0,C(CO)(C(CC(CN)O)O)=O,1,Transamination (inverse),163.084457901
8797_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8798_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8798_0,C(C(CC(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8799_0,C(CO)(C(CC(CN)O)O)=O,1,Transamination (inverse),163.084457901
8799_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8800_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8800_0,C(C(CC(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8801_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8801_0,C(CO)(C(CC(CN)O)O)=O,1,Transamination (inverse),163.084457901
8802_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8802_0,C(C(CC(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8803_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8803_0,C(C(C(CO)N)O)(CCO)=O,1,Transamination (inverse),163.084457901
8804_0,C(CO)(C(C(CCO)N)O)=O,1,Transamination (inverse),163.084457901
8804_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8805_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8805_0,C(C(C(CO)N)O)(CCO)=O,1,Transamination (inverse),163.084457901
8806_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8806_0,C(CO)(C(C(CCO)N)O)=O,1,Transamination (inverse),163.084457901
8807_0,C(C(C(CO)N)O)(CCO)=O,1,Transamination (inverse),163.084457901
8807_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8808_0,C(CO)(C(C(CCO)N)O)=O,1,Transamination (inverse),163.084457901
8808_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8809_0,C(C(C(CO)N)O)(CCO)=O,1,Transamination (inverse),163.084457901
8809_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8810_0,C(CO)(C(C(CCO)N)O)=O,1,Transamination (inverse),163.084457901
8810_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8811_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8811_0,C(C(C(CO)N)O)(CCO)=O,1,Transamination (inverse),163.084457901
8812_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8812_0,C(CO)(C(C(CCO)N)O)=O,1,Transamination (inverse),163.084457901
8813_0,C(C(CCO)O)(C(CN)O)=O,1,Transamination (inverse),163.084457901
8813_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8814_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8814_0,C(C(C(C(CCO)O)N)O)=O,1,Transamination (inverse),163.084457901
8815_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8815_0,C(C(CCO)O)(C(CN)O)=O,1,Transamination (inverse),163.084457901
8816_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8816_0,C(C(C(C(CCO)O)N)O)=O,1,Transamination (inverse),163.084457901
8817_0,C(C(CCO)O)(C(CN)O)=O,1,Transamination (inverse),163.084457901
8817_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8818_0,C(C(C(C(CCO)O)N)O)=O,1,Transamination (inverse),163.084457901
8818_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8819_0,C(C(CCO)O)(C(CN)O)=O,1,Transamination (inverse),163.084457901
8819_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8820_0,C(C(C(C(CCO)O)N)O)=O,1,Transamination (inverse),163.084457901
8820_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8821_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8821_0,C(C(CCO)O)(C(CN)O)=O,1,Transamination (inverse),163.084457901
8822_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8822_0,C(C(C(C(CCO)O)N)O)=O,1,Transamination (inverse),163.084457901
8823_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8823_0,C(CO)(CC(C(CO)N)O)=O,1,Transamination (inverse),163.084457901
8824_0,C(CO)(C(CC(CO)N)O)=O,1,Transamination (inverse),163.084457901
8824_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8825_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8825_0,C(CO)(CC(C(CO)N)O)=O,1,Transamination (inverse),163.084457901
8826_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8826_0,C(CO)(C(CC(CO)N)O)=O,1,Transamination (inverse),163.084457901
8827_0,C(CO)(CC(C(CO)N)O)=O,1,Transamination (inverse),163.084457901
8827_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8828_0,C(CO)(C(CC(CO)N)O)=O,1,Transamination (inverse),163.084457901
8828_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8829_0,C(CO)(CC(C(CO)N)O)=O,1,Transamination (inverse),163.084457901
8829_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8830_0,C(CO)(C(CC(CO)N)O)=O,1,Transamination (inverse),163.084457901
8830_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8831_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8831_0,C(CO)(CC(C(CO)N)O)=O,1,Transamination (inverse),163.084457901
8832_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8832_0,C(CO)(C(CC(CO)N)O)=O,1,Transamination (inverse),163.084457901
8833_0,C(C(CC(C(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8833_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8835_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8835_0,C(C(C(CC(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8836_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8836_0,C(C(CC(C(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8837_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8837_0,C(C(C(CC(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8838_0,C(C(CC(C(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8838_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8839_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8839_0,C(C(C(CC(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8840_0,C(C(CC(C(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8840_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8841_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8841_0,C(C(C(CC(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8842_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8842_0,C(C(CC(C(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8843_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8843_0,C(C(C(CC(CN)O)O)O)=O,1,Transamination (inverse),163.084457901
8844_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8844_0,C(C)(C(C(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8845_0,C(CO)(C(C(C(C)N)O)O)=O,1,Transamination (inverse),163.084457901
8845_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8846_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8846_0,C(C)(C(C(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8847_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8847_0,C(CO)(C(C(C(C)N)O)O)=O,1,Transamination (inverse),163.084457901
8848_0,C(C)(C(C(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8848_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8849_0,C(CO)(C(C(C(C)N)O)O)=O,1,Transamination (inverse),163.084457901
8849_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8850_0,C(C)(C(C(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8850_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8851_0,C(CO)(C(C(C(C)N)O)O)=O,1,Transamination (inverse),163.084457901
8851_0,C(C(C(C(O)=O)=O)O)(O)=O,1,Transamination (inverse),148.00078784800002
8852_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8852_0,C(C)(C(C(C(CO)N)O)O)=O,1,Transamination (inverse),163.084457901
8853_0,C(C(CO)=O)(O)=O,1,Transamination (inverse),104.010958608
8853_0,C(CO)(C(C(C(C)N)O)O)=O,1,Transamination (inverse),163.084457901
8854_0,C(C(C(CN)O)O)(C(C)O)=O,1,Transamination (inverse),163.084457901
8854_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8856_0,C(C(C(CO)O)=O)(O)=O,1,Transamination (inverse),134.02152329199998
8856_0,C(C(C(C(C(C)O)N)O)O)=O,1,Transamination (inverse),163.084457901
8857_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8857_0,C(C(C(CN)O)O)(C(C)O)=O,1,Transamination (inverse),163.084457901
8858_0,C(C(C(C(C(CO)O)O)O)=O)(O)=O,1,Transamination (inverse),194.04265266
8858_0,C(C(C(C(C(C)O)N)O)O)=O,1,Transamination (inverse),163.084457901
8859_0,C(C(C(CN)O)O)(C(C)O)=O,1,Transamination (inverse),163.084457901
8859_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8860_0,C(C(C(O)=O)=O)(O)=O,1,Transamination (inverse),117.990223164
8860_0,C(C(C(C(C(C)O)N)O)O)=O,1,Transamination (inverse),163.084457901
