Source	Target	R or P	Reaction Name	Mass
1952_1	C=O	1	Knoevenagel H (inv)	30.010564684
1952_1	C(CC(C=O)NC)(CO)=O	1	Knoevenagel H (inv)	145.073893217
1954_0	C(CC(C=O)O)(C(CNC)O)=O	-1	Retro Aldol	175.084457901
1954_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1954_0	C(C)(C(CNC)O)=O	1	Retro Aldol	117.078978597
1955_0	C(C(C(C(CCO)=O)O)NC)=O	-1	Retro Aldol	175.084457901
1955_0	C(C(CCO)=O)=O	1	Retro Aldol	102.031694052
1955_0	C(CNC)=O	1	Retro Aldol	73.052763849
1955_1	C(C(C(C(CCO)=O)O)NC)=O	-1	Knoevenagel H (inv)	175.084457901
1955_1	C(C(CCO)=O)=O	1	Knoevenagel H (inv)	102.031694052
1955_1	C(CNC)=O	1	Knoevenagel H (inv)	73.052763849
1956_0	C(C(C(C(CCO)=O)O)NC)=O	-1	Retro Aldol	175.084457901
1956_0	C=O	1	Retro Aldol	30.010564684
1956_0	C(C(C(C(C)=O)O)NC)=O	1	Retro Aldol	145.073893217
1958_0	C(C(C(C=O)O)O)(CCNC)=O	-1	Retro Aldol	175.084457901
1958_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1958_0	C(C(CCNC)=O)=O	1	Retro Aldol	115.063328533
1958_1	C(C(C(C=O)O)O)(CCNC)=O	-1	Knoevenagel H (inv)	175.084457901
1958_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1958_1	C(C(CCNC)=O)=O	1	Knoevenagel H (inv)	115.063328533
1960_0	C(C(C(C=O)O)O)(CCNC)=O	-1	Retro Aldol	175.084457901
1960_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
1960_0	C(CO)(CCNC)=O	1	Retro Aldol	117.078978597
1960_1	C(C(C(C=O)O)O)(CCNC)=O	-1	Knoevenagel H (inv)	175.084457901
1960_1	C(C=O)=O	1	Knoevenagel H (inv)	58.005479304000005
1960_1	C(CO)(CCNC)=O	1	Knoevenagel H (inv)	117.078978597
1961_0	C(CC(C(C(C=O)O)NC)O)=O	-1	Retro Aldol	175.084457901
1961_0	C(C)=O	1	Retro Aldol	44.026214748
1961_0	C(C(C(C=O)O)NC)=O	1	Retro Aldol	131.058243153
1962_0	C(CC(C(C(C=O)O)O)NC)=O	-1	Retro Aldol	175.084457901
1962_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1962_0	C(CC(C=O)NC)=O	1	Retro Aldol	115.063328533
1962_1	C(CC(C(C(C=O)O)O)NC)=O	-1	Knoevenagel H (inv)	175.084457901
1962_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1962_1	C(CC(C=O)NC)=O	1	Knoevenagel H (inv)	115.063328533
1964_0	C(CC1(C(C(CO1)O)O)O)=O	-1	Retro Aldol	162.05282342
1964_0	C(C)=O	1	Retro Aldol	44.026214748
1964_0	C1(C(C(CO1)O)O)=O	1	Retro Aldol	118.02660867200001
1966_0	C(C(C1(CC(CO1)O)O)O)=O	-1	Retro Aldol	162.05282342
1966_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1966_0	C1(CC(CO1)O)=O	1	Retro Aldol	102.031694052
1966_1	C(C(C1(CC(CO1)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1966_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1966_1	C1(CC(CO1)O)=O	1	Knoevenagel H (inv)	102.031694052
1968_0	C(C1C(CC(CO)(O1)O)O)=O	-1	Retro Aldol	162.05282342
1968_0	C(CC(CO)(OCC=O)O)=O	1	Retro Aldol	162.05282342
1968_1	C(C1C(CC(CO)(O1)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1968_1	C(CC(CO)(OCC=O)O)=O	1	Knoevenagel H (inv)	162.05282342
1970_0	C(C1C(C(C(C)(O1)O)O)O)=O	-1	Retro Aldol	162.05282342
1970_0	C(C(C(C)(OCC=O)O)O)=O	1	Retro Aldol	162.05282342
1970_1	C(C1C(C(C(C)(O1)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1970_1	C(C(C(C)(OCC=O)O)O)=O	1	Knoevenagel H (inv)	162.05282342
1972_0	C(C1C(C(CC(O1)O)O)O)=O	-1	Retro Aldol	162.05282342
1972_0	C(C(CC(OCC=O)O)O)=O	1	Retro Aldol	162.05282342
1972_1	C(C1C(C(CC(O1)O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
1972_1	C(C(CC(OCC=O)O)O)=O	1	Knoevenagel H (inv)	162.05282342
1974_0	C(C(C(C(CCO)N)O)O)=O	-1	Retro Aldol	163.084457901
1974_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1974_0	C(C(CCO)N)=O	1	Retro Aldol	103.063328533
1974_1	C(C(C(C(CCO)N)O)O)=O	-1	Knoevenagel H (inv)	163.084457901
1974_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1974_1	C(C(CCO)N)=O	1	Knoevenagel H (inv)	103.063328533
1976_0	C(C(C(CC(CO)N)O)O)=O	-1	Retro Aldol	163.084457901
1976_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1976_0	C(CC(CO)N)=O	1	Retro Aldol	103.063328533
1976_1	C(C(C(CC(CO)N)O)O)=O	-1	Knoevenagel H (inv)	163.084457901
1976_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1976_1	C(CC(CO)N)=O	1	Knoevenagel H (inv)	103.063328533
1978_0	C(C(C(C(C(C)N)O)O)O)=O	-1	Retro Aldol	163.084457901
1978_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1978_0	C(C(C(C)N)O)=O	1	Retro Aldol	103.063328533
1978_1	C(C(C(C(C(C)N)O)O)O)=O	-1	Knoevenagel H (inv)	163.084457901
1978_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1978_1	C(C(C(C)N)O)=O	1	Knoevenagel H (inv)	103.063328533
1980_0	C(C(C(C(CCN)O)O)O)=O	-1	Retro Aldol	163.084457901
1980_0	C(CO)=O	1	Retro Aldol	60.021129368000004
1980_0	C(C(CCN)O)=O	1	Retro Aldol	103.063328533
1980_1	C(C(C(C(CCN)O)O)O)=O	-1	Knoevenagel H (inv)	163.084457901
1980_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
1980_1	C(C(CCN)O)=O	1	Knoevenagel H (inv)	103.063328533
1982_0	C1(C(C(C(C1CO)O)O)O)=O	-1	Keto-enol migration twice	162.05282342
1982_0	C1(C(C(C(CO)C1O)O)O)=O	1	Keto-enol migration twice	162.05282342
1983_0	C1(C(C(C(C(C1)O)O)O)O)=O	-1	Keto-enol migration twice	162.05282342
1983_0	C1(C(C(C(CC1O)O)O)O)=O	1	Keto-enol migration twice	162.05282342
1985_0	C(C(C=O)O)(O)=O	-1	Keto-enol migration twice	104.01095860800001
1985_0	C(C(CO)=O)(O)=O	1	Keto-enol migration twice	104.01095860800001
1986_0	C(C(C(C=O)O)O)(O)=O	-1	Keto-enol migration twice	134.021523292
1986_0	C(C(C(CO)=O)O)(O)=O	1	Keto-enol migration twice	134.021523292
1987_0	C(C(CO)O)=O	-1	Keto-enol migration twice	90.031694052
1987_0	C(CO)(CO)=O	1	Keto-enol migration twice	90.031694052
1988_0	C(C(C(C(C(CO)O)O)=O)CO)=O	-1	Keto-enol migration twice	192.063388104
1988_0	C(C(CO)C(C(C(CO)O)=O)O)=O	1	Keto-enol migration twice	192.063388104
1989_0	C(C(C(C(CO)C(CO)O)=O)O)=O	-1	Keto-enol migration twice	192.063388104
1989_0	C(C(CO)=O)(C(CO)C(CO)O)=O	1	Keto-enol migration twice	192.063388104
1991_0	C(C(C(C(CO)C(CO)O)=O)O)=O	-1	Keto-enol migration twice	192.063388104
1991_0	C(C(C(C(CO)C(CO)O)O)=O)=O	1	Keto-enol migration twice	192.063388104
1992_0	C(C(CO)C(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice	192.063388104
1992_0	C(C(CO)O)(C(C(CO)=O)CO)=O	1	Keto-enol migration twice	192.063388104
1994_0	C(C(CO)C(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice	192.063388104
1994_0	C(C(C(CO)C(C(CO)=O)O)O)=O	1	Keto-enol migration twice	192.063388104
1995_0	C(C(C(C=O)O)O)(C(CO)CO)=O	-1	Keto-enol migration twice	192.063388104
1995_0	C(C(CO)CO)(C(C(CO)=O)O)=O	1	Keto-enol migration twice	192.063388104
1997_0	C(C(C(C=O)O)O)(C(CO)CO)=O	-1	Keto-enol migration twice	192.063388104
1997_0	C(C(C(C(C(CO)CO)O)=O)O)=O	1	Keto-enol migration twice	192.063388104
1998_0	C(C(C(C(C(CO)=O)CO)O)O)=O	-1	Keto-enol migration twice	192.063388104
1998_0	C(CO)(C(CO)C(C(CO)=O)O)=O	1	Keto-enol migration twice	192.063388104
2000_0	C(C(C(C(C(CO)=O)CO)O)O)=O	-1	Keto-enol migration twice	192.063388104
2000_0	C(C(C(C(CO)C(C=O)O)O)O)=O	1	Keto-enol migration twice	192.063388104
2001_0	C(C(CO)O)(CC(C(C=O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2001_0	C(CC(C(CO)=O)O)(C(CO)O)=O	1	Keto-enol migration twice	192.063388104
2003_0	C(C(CO)O)(CC(C(C=O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2003_0	C(C(C(CC(C(CO)=O)O)O)O)=O	1	Keto-enol migration twice	192.063388104
2004_0	C(C(C(C(C=O)O)O)O)(CCO)=O	-1	Keto-enol migration twice	192.063388104
2004_0	C(C(C(C(CCO)=O)O)O)(CO)=O	1	Keto-enol migration twice	192.063388104
2006_0	C(C(C(C(C=O)O)O)O)(CCO)=O	-1	Keto-enol migration twice	192.063388104
2006_0	C(C(C(C=O)O)O)(C(CCO)O)=O	1	Keto-enol migration twice	192.063388104
2007_0	C(C(CO)C(C(C(C=O)O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2007_0	C(C(CO)C(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice	192.063388104
2009_0	C(C(C(C(C(CO)O)O)O)=O)=O	-1	Keto-enol migration twice	178.04773804
2009_0	C(C(C(C(C(CO)O)O)=O)O)=O	1	Keto-enol migration twice	178.04773804
2010_0	C(CO)(CO)=O	-1	Keto-enol migration twice	90.031694052
2010_0	C(C(CO)O)=O	1	Keto-enol migration twice	90.031694052
2011_0	C(CC(CO)=O)=O	-1	Keto-enol migration twice	102.031694052
2011_0	C(CC(C=O)O)=O	1	Keto-enol migration twice	102.031694052
2012_0	C(C(C(C)=O)O)=O	-1	Keto-enol migration twice	102.031694052
2012_0	C(C(CO)=O)(C)=O	1	Keto-enol migration twice	102.031694052
2013_0	C(C(C(C)=O)O)=O	-1	Keto-enol migration twice	102.031694052
2013_0	C(C(C(C)O)=O)=O	1	Keto-enol migration twice	102.031694052
2014_0	C(C)(C(CO)O)=O	-1	Keto-enol migration twice	104.047344116
2014_0	C(CO)(C(C)O)=O	1	Keto-enol migration twice	104.047344116
2015_0	C(C(CC(CO)=O)O)=O	-1	Keto-enol migration twice	132.042258736
2015_0	C(CO)(CC(CO)=O)=O	1	Keto-enol migration twice	132.042258736
2017_0	C(C(CC(CO)=O)O)=O	-1	Keto-enol migration twice	132.042258736
2017_0	C(C(CC(C=O)O)O)=O	1	Keto-enol migration twice	132.042258736
2018_0	C(CO)(CCO)=O	-1	Keto-enol migration twice	104.047344116
2018_0	C(C(CCO)O)=O	1	Keto-enol migration twice	104.047344116
2019_0	C(C(C(C(C)=O)O)O)=O	-1	Keto-enol migration twice	132.042258736
2019_0	C(CO)(C(C(C)=O)O)=O	1	Keto-enol migration twice	132.042258736
2021_0	C(C(C(C(C)=O)O)O)=O	-1	Keto-enol migration twice	132.042258736
2021_0	C(C(C(C(C)O)=O)O)=O	1	Keto-enol migration twice	132.042258736
2022_0	C(C(C=O)O)=O	-1	Keto-enol migration twice	88.016043988
2022_0	C(C(CO)=O)=O	1	Keto-enol migration twice	88.016043988
2024_0	C(C)(CO)=O	-1	Keto-enol migration twice	74.036779432
2024_0	C(C(C)O)=O	1	Keto-enol migration twice	74.036779432
2025_0	C(CC(C=O)O)=O	-1	Keto-enol migration twice	102.031694052
2025_0	C(CC(CO)=O)=O	1	Keto-enol migration twice	102.031694052
2026_0	C(C(C(C=O)O)O)=O	-1	Keto-enol migration twice	118.02660867200001
2026_0	C(C(C(CO)=O)O)=O	1	Keto-enol migration twice	118.02660867200001
2027_0	C(CO)(C(CO)O)=O	-1	Keto-enol migration twice	120.04225873600001
2027_0	C(C(C(CO)O)O)=O	1	Keto-enol migration twice	120.04225873600001
2028_0	C(CO)(C(CO)O)=O	-1	Keto-enol migration twice	120.04225873600001
2028_0	C(CO)(C(CO)O)=O	1	Keto-enol migration twice	120.04225873600001
2029_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Keto-enol migration twice	180.063388104
2029_0	C(CO)(C(C(C(CO)O)O)O)=O	1	Keto-enol migration twice	180.063388104
2030_0	C(C(C(CO)O)O)(C(CO)O)=O	-1	Keto-enol migration twice	180.063388104
2030_0	C(C(C(CO)O)O)(C(CO)O)=O	1	Keto-enol migration twice	180.063388104
2031_0	C(CC(C(C(CO)O)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2031_0	C(CC(C(C(CO)O)O)=O)=O	1	Keto-enol migration twice	162.05282342
2032_0	C(CC(C(C(CO)O)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2032_0	C(CC(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice	162.05282342
2033_0	C(C(CO)=O)(CC(CO)O)=O	-1	Keto-enol migration twice	162.05282342
2033_0	C(C(C(CC(CO)O)=O)O)=O	1	Keto-enol migration twice	162.05282342
2034_0	C(C(C(CC(CO)O)O)=O)=O	-1	Keto-enol migration twice	162.05282342
2034_0	C(C(C(CC(CO)O)=O)O)=O	1	Keto-enol migration twice	162.05282342
2035_0	C(C(CO)O)(CC(CO)=O)=O	-1	Keto-enol migration twice	162.05282342
2035_0	C(CC(C=O)O)(C(CO)O)=O	1	Keto-enol migration twice	162.05282342
2036_0	C(C(CO)O)(CC(CO)=O)=O	-1	Keto-enol migration twice	162.05282342
2036_0	C(CO)(C(CC(CO)=O)O)=O	1	Keto-enol migration twice	162.05282342
2037_0	C(C(CC(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2037_0	C(CO)(C(CC(CO)=O)O)=O	1	Keto-enol migration twice	162.05282342
2038_0	C(C(CC(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2038_0	C(CC(C=O)O)(C(CO)O)=O	1	Keto-enol migration twice	162.05282342
2039_0	C(C(CC(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2039_0	C(C(C(CC(C=O)O)O)O)=O	1	Keto-enol migration twice	162.05282342
2040_0	C(CCO)(C(C(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2040_0	C(C(C(C=O)O)O)(CCO)=O	1	Keto-enol migration twice	162.05282342
2042_0	C(CCO)(C(C(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2042_0	C(C(C(CO)O)=O)(CCO)=O	1	Keto-enol migration twice	162.05282342
2044_0	C(CCO)(C(C(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2044_0	C(C(CO)=O)(C(CCO)O)=O	1	Keto-enol migration twice	162.05282342
2045_0	C(C(C(C(CCO)O)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2045_0	C(C(CO)=O)(C(CCO)O)=O	1	Keto-enol migration twice	162.05282342
2047_0	C(C(C(C(CCO)O)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2047_0	C(C(C(C(CCO)O)O)=O)=O	1	Keto-enol migration twice	162.05282342
2048_0	C(C(C(C(CCO)O)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2048_0	C(C(C(C=O)O)O)(CCO)=O	1	Keto-enol migration twice	162.05282342
2049_0	C(CO)(C(CC(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2049_0	C(C(C(CC(CO)=O)O)O)=O	1	Keto-enol migration twice	162.05282342
2050_0	C(CO)(C(CC(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2050_0	C(C(CO)O)(CC(CO)=O)=O	1	Keto-enol migration twice	162.05282342
2051_0	C(CO)(C(CC(CO)=O)O)=O	-1	Keto-enol migration twice	162.05282342
2051_0	C(C(CC(C(CO)=O)O)O)=O	1	Keto-enol migration twice	162.05282342
2052_0	C(C(C(CC(C=O)O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2052_0	C(C(CC(C(CO)=O)O)O)=O	1	Keto-enol migration twice	162.05282342
2053_0	C(C(C(CC(C=O)O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2053_0	C(C(C(CC(CO)=O)O)O)=O	1	Keto-enol migration twice	162.05282342
2054_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2054_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Keto-enol migration twice	162.05282342
2056_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2056_0	C(C(CO)O)(C(C(C)=O)O)=O	1	Keto-enol migration twice	162.05282342
2058_0	C(C)(C(C(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2058_0	C(C(C)O)(C(C(CO)=O)O)=O	1	Keto-enol migration twice	162.05282342
2059_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Keto-enol migration twice	162.05282342
2059_0	C(C(C)O)(C(C(CO)=O)O)=O	1	Keto-enol migration twice	162.05282342
2061_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Keto-enol migration twice	162.05282342
2061_0	C(C(C(C(C(C)O)O)=O)O)=O	1	Keto-enol migration twice	162.05282342
2062_0	C(C(C(C=O)O)O)(C(C)O)=O	-1	Keto-enol migration twice	162.05282342
2062_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Keto-enol migration twice	162.05282342
2063_0	C(CC(C(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2063_0	C(CC(C(C(C=O)O)O)O)=O	1	Keto-enol migration twice	162.05282342
2064_0	C(CC(C(C(CO)=O)O)O)=O	-1	Keto-enol migration twice	162.05282342
2064_0	C(CC(C(C(CO)O)=O)O)=O	1	Keto-enol migration twice	162.05282342
2066_0	C(CNC)(C(CO)O)=O	-1	Keto-enol migration twice	133.073893217
2066_0	C(CO)(C(CNC)O)=O	1	Keto-enol migration twice	133.073893217
2068_0	C(C(C(CO)O)O)(C(CO)NC)=O	-1	Keto-enol migration twice	193.095022585
2068_0	C(C(CO)O)(C(C(CO)NC)O)=O	1	Keto-enol migration twice	193.095022585
2070_0	C(CC(C(C(CO)O)=O)NC)=O	-1	Keto-enol migration twice	175.084457901
2070_0	C(CC(C(C(CO)=O)O)NC)=O	1	Keto-enol migration twice	175.084457901
2072_0	C(C(CO)O)(CC(CNC)=O)=O	-1	Keto-enol migration twice	175.084457901
2072_0	C(CC(C(CO)=O)O)(CNC)=O	1	Keto-enol migration twice	175.084457901
2074_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Keto-enol migration twice	175.084457901
2074_0	C(CC(C(CO)=O)NC)(CO)=O	1	Keto-enol migration twice	175.084457901
2076_0	C(C(CC(C(CO)=O)NC)O)=O	-1	Keto-enol migration twice	175.084457901
2076_0	C(C(CC(C(C=O)O)NC)O)=O	1	Keto-enol migration twice	175.084457901
2078_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Keto-enol migration twice	175.084457901
2078_0	C(C(C(CNC)O)=O)(CCO)=O	1	Keto-enol migration twice	175.084457901
2080_0	C(CCO)(C(C(CNC)=O)O)=O	-1	Keto-enol migration twice	175.084457901
2080_0	C(C(CNC)=O)(C(CCO)O)=O	1	Keto-enol migration twice	175.084457901
2082_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Keto-enol migration twice	175.084457901
2082_0	C(C(CO)=O)(C(CCO)NC)=O	1	Keto-enol migration twice	175.084457901
2084_0	C(C(C(C(CCO)NC)=O)O)=O	-1	Keto-enol migration twice	175.084457901
2084_0	C(C(C(C(CCO)NC)O)=O)=O	1	Keto-enol migration twice	175.084457901
2086_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Keto-enol migration twice	175.084457901
2086_0	C(C(CNC)O)(CC(CO)=O)=O	1	Keto-enol migration twice	175.084457901
2088_0	C(CC(C(CNC)=O)O)(CO)=O	-1	Keto-enol migration twice	175.084457901
2088_0	C(C(CC(C(CNC)=O)O)O)=O	1	Keto-enol migration twice	175.084457901
2090_0	C(C(CC(C(C=O)O)O)NC)=O	-1	Keto-enol migration twice	175.084457901
2090_0	C(C(CC(C(CO)=O)O)NC)=O	1	Keto-enol migration twice	175.084457901
2092_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Keto-enol migration twice	175.084457901
2092_0	C(C(CNC)O)(C(C(C)=O)O)=O	1	Keto-enol migration twice	175.084457901
2094_0	C(C(C(C(CNC)=O)O)O)(C)=O	-1	Keto-enol migration twice	175.084457901
2094_0	C(C(C)O)(C(C(CNC)=O)O)=O	1	Keto-enol migration twice	175.084457901
2096_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Keto-enol migration twice	175.084457901
2096_0	C(C(C)NC)(C(C(CO)=O)O)=O	1	Keto-enol migration twice	175.084457901
2098_0	C(C(C(C=O)O)O)(C(C)NC)=O	-1	Keto-enol migration twice	175.084457901
2098_0	C(C(C(C(C(C)NC)O)=O)O)=O	1	Keto-enol migration twice	175.084457901
2100_0	C(CC(C(C(CNC)=O)O)O)=O	-1	Keto-enol migration twice	175.084457901
2100_0	C(CC(C(C(CNC)O)=O)O)=O	1	Keto-enol migration twice	175.084457901
2102_0	C(CNCC(O)=O)(C(CO)O)=O	-1	Keto-enol migration twice	177.063722457
2102_0	C(CNCC(C(CO)=O)O)(O)=O	1	Keto-enol migration twice	177.063722457
2104_0	C(CNC)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice	193.095022585
2104_0	C(C(C(CO)O)O)(C(CNC)O)=O	1	Keto-enol migration twice	193.095022585
2106_0	C(CO)(CC(C(CO)O)O)=O	-1	Keto-enol migration twice	164.068473484
2106_0	C(C(CC(C(CO)O)O)O)=O	1	Keto-enol migration twice	164.068473484
2108_0	C(C(C(CO)O)O)(CCO)=O	-1	Keto-enol migration twice	164.068473484
2108_0	C(C(CCO)O)(C(CO)O)=O	1	Keto-enol migration twice	164.068473484
2110_0	C(C(CO)O)(CC(CO)O)=O	-1	Keto-enol migration twice	164.068473484
2110_0	C(CO)(C(CC(CO)O)O)=O	1	Keto-enol migration twice	164.068473484
2112_0	C(C)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice	164.068473484
2112_0	C(C(C(CO)O)O)(C(C)O)=O	1	Keto-enol migration twice	164.068473484
2114_0	C(C(C(C(CCO)O)O)O)=O	-1	Keto-enol migration twice	164.068473484
2114_0	C(CO)(C(C(CCO)O)O)=O	1	Keto-enol migration twice	164.068473484
2116_0	C(CC(C(C(CO)O)O)=O)(O)=O	-1	Keto-enol migration twice	178.04773804
2116_0	C(CC(C(C(CO)O)=O)O)(O)=O	1	Keto-enol migration twice	178.04773804
2118_0	C(C(C(CC(CO)O)=O)O)(O)=O	-1	Keto-enol migration twice	178.04773803999998
2118_0	C(C(C(CC(CO)O)O)=O)(O)=O	1	Keto-enol migration twice	178.04773803999998
2120_0	C(CC(C(O)=O)O)(C(CO)O)=O	-1	Keto-enol migration twice	178.04773803999998
2120_0	C(C(CC(C(CO)=O)O)O)(O)=O	1	Keto-enol migration twice	178.04773803999998
2122_0	C(C(C(C(O)=O)O)O)(CCO)=O	-1	Keto-enol migration twice	178.04773803999998
2122_0	C(C(C(C(CCO)O)=O)O)(O)=O	1	Keto-enol migration twice	178.04773803999998
2124_0	C(C(C(CC(CO)=O)O)O)(O)=O	-1	Keto-enol migration twice	178.04773803999998
2124_0	C(C(C(CC(C=O)O)O)O)(O)=O	1	Keto-enol migration twice	178.04773803999998
2126_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	-1	Keto-enol migration twice	178.04773803999998
2126_0	C(C(C(C(O)=O)O)O)(C(C)O)=O	1	Keto-enol migration twice	178.04773803999998
2128_0	C(CC(C(C(C=O)O)O)O)(O)=O	-1	Keto-enol migration twice	178.04773803999998
2128_0	C(CC(C(C(CO)=O)O)O)(O)=O	1	Keto-enol migration twice	178.04773803999998
2130_0	C(CC(C=O)O)(C(CO)(CO)O)=O	-1	Keto-enol migration twice	192.063388104
2130_0	C(C(CO)(CO)O)(CC(CO)=O)=O	1	Keto-enol migration twice	192.063388104
2132_0	C(C(CO)(C(C(CCO)=O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2132_0	C(C(C(C(CCO)O)=O)(CO)O)=O	1	Keto-enol migration twice	192.063388104
2134_0	C(C(CO)(C(C=O)O)O)(CCO)=O	-1	Keto-enol migration twice	192.063388104
2134_0	C(CCO)(C(C(CO)=O)(CO)O)=O	1	Keto-enol migration twice	192.063388104
2136_0	C(C(CO)(C(CC(CO)=O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2136_0	C(C(CO)(C(CC(C=O)O)O)O)=O	1	Keto-enol migration twice	192.063388104
2138_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2138_0	C(C(CO)(C(C(C(C)O)=O)O)O)=O	1	Keto-enol migration twice	192.063388104
2140_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	-1	Keto-enol migration twice	192.063388104
2140_0	C(C)(C(CO)(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice	192.063388104
2142_0	C(C(CO)(CC(C(CO)O)=O)O)=O	-1	Keto-enol migration twice	192.063388104
2142_0	C(C(CO)(CC(C(CO)=O)O)O)=O	1	Keto-enol migration twice	192.063388104
2143_0	C(CO)(C(C(C(CO)O)O)NC)=O	-1	Keto-enol migration twice	193.095022585
2143_0	C(C(C(C(C(CO)O)O)NC)O)=O	1	Keto-enol migration twice	193.095022585
2145_0	C(CC(C=O)O)(C(CO)NC)=O	-1	Keto-enol migration twice	175.084457901
2145_0	C(C(CO)NC)(CC(CO)=O)=O	1	Keto-enol migration twice	175.084457901
2147_0	C(C(C(C=O)O)NC)(CCO)=O	-1	Keto-enol migration twice	175.084457901
2147_0	C(CCO)(C(C(CO)=O)NC)=O	1	Keto-enol migration twice	175.084457901
2149_0	C(C(C(C(C(C)=O)NC)O)O)=O	-1	Keto-enol migration twice	175.084457901
2149_0	C(C(C(C(CO)=O)O)NC)(C)=O	1	Keto-enol migration twice	175.084457901
2151_0	C(CO)(CCC(C=O)=O)=O	-1	Keto-enol migration twice	144.042258736
2151_0	C(C(CCC(C=O)=O)O)=O	1	Keto-enol migration twice	144.042258736
2153_0	C(C)(C(CC(C=O)=O)O)=O	-1	Keto-enol migration twice	144.042258736
2153_0	C(C(C)O)(CC(C=O)=O)=O	1	Keto-enol migration twice	144.042258736
2154_0	C(CC(CC(CO)=O)=O)=O	-1	Keto-enol migration twice	144.042258736
2154_0	C(CC(CC(C=O)O)=O)=O	1	Keto-enol migration twice	144.042258736
2156_0	C(CC(C(C(C)=O)O)=O)=O	-1	Keto-enol migration twice	144.042258736
2156_0	C(CC(C(C(C)=O)=O)O)=O	1	Keto-enol migration twice	144.042258736
2158_0	C(CC(C(C(C)=O)O)=O)=O	-1	Keto-enol migration twice	144.042258736
2158_0	C(CC(C(C(C)O)=O)=O)=O	1	Keto-enol migration twice	144.042258736
2159_0	C(CC(C(CC=O)O)=O)=O	-1	Keto-enol migration twice	144.042258736
