Source	Target	Reaction Name	Mass
1973_0	C=CC(CO)O	Elimination2	88.052429496
C(C(C(C(C)O)O)O)(O)=O	1975_0	Elimination2	150.05282342
1975_0	O	Elimination2	18.010564684
1975_0	C(C(C(C=C)O)O)(O)=O	Elimination2	132.042258736
C(C(C)(C(CO)O)O)(O)=O	1977_0	Elimination2	150.05282342
1977_0	O	Elimination2	18.010564684
1977_0	C=C(C(O)=O)C(CO)O	Elimination2	132.042258736
C1(C(C)(C(C(C(O1)=O)O)O)O)=O	1979_0	Elimination2	176.032087976
1979_0	O	Elimination2	18.010564684
1979_0	C1(C(C(C(C(O1)=O)=C)O)O)=O	Elimination2	158.021523292
C(C(C)C(C(C(O)=O)=O)O)(O)=O	1980_0	Elimination2	176.032087976
1980_0	O	Elimination2	18.010564684
1980_0	C(C(C)=CC(C(O)=O)=O)(O)=O	Elimination2	158.021523292
C(C(CO)CC(C(O)=O)=O)(O)=O	1981_0	Elimination2	176.032087976
1981_0	O	Elimination2	18.010564684
1981_0	C=C(C(O)=O)CC(C(O)=O)=O	Elimination2	158.021523292
C1(C(C)(CC(O)O1)O)=O	1983_0	Elimination2	132.042258736
1983_0	O	Elimination2	18.010564684
1983_0	C=C1C(OC(C1)O)=O	Elimination2	114.031694052
C1(C(C)(CC(O)O1)O)=O	1985_0	Elimination2	132.042258736
1985_0	O	Elimination2	18.010564684
1985_0	C1C(O)OC(C=1C)=O	Elimination2	114.031694052
C1(C(C)(CC(O)O1)O)=O	1987_0	Elimination2	132.042258736
1987_0	O	Elimination2	18.010564684
1987_0	C1(C(C=CO1)(C)O)=O	Elimination2	114.031694052
C(C)(C1(CC(C(O1)=O)=O)O)=O	1989_0	Elimination2	158.021523292
1989_0	O	Elimination2	18.010564684
1989_0	C1(C(C=C(C(C)=O)O1)=O)=O	Elimination2	140.010958608
C1(C(C)(O)OC(C(C1)=O)=O)=O	1991_0	Elimination2	158.021523292
1991_0	O	Elimination2	18.010564684
1991_0	C=C1C(CC(C(O1)=O)=O)=O	Elimination2	140.010958608
C1(C(C)(C(C(O)=O)(CO1)O)O)=O	1993_0	Elimination2	176.032087976
1993_0	O	Elimination2	18.010564684
1993_0	C(C1(C(C(OC1)=O)=C)O)(O)=O	Elimination2	158.021523292
C1(C(CO)(C(C(O1)=O)(C)O)O)=O	1995_0	Elimination2	176.032087976
1995_0	O	Elimination2	18.010564684
1995_0	C1(C(C(C(O1)=O)=C)(CO)O)=O	Elimination2	158.021523292
C1(C(C)(C(C(C(O)=O)O1)O)O)=O	1997_0	Elimination2	176.032087976
1997_0	O	Elimination2	18.010564684
1997_0	C(C1C(C(C(O1)=O)=C)O)(O)=O	Elimination2	158.021523292
O	1998_0	Hydration of C(=O)C	18.010564684
C(C1(CC(C(C1)=O)=O)O)(O)=O	1998_0	Hydration of C(=O)C	158.021523292
1998_0	C(C1(C(C(C(C1)=O)O)O)O)(O)=O	Hydration of C(=O)C	176.032087976
O	2000_0	Hydration of C(=O)C	18.010564684
C(C(C(C)O)C(CC(C)O)O)=O	2000_0	Hydration of C(=O)C	176.104858992
2000_0	CC(CC(C(CO)(C(C)O)O)O)O	Hydration of C(=O)C	194.115423676
O	2001_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(CC(C)O)O)(O)=O	2001_0	Hydration of C(=O)C	176.068473484
2001_0	C(C(CO)(C(CC(C)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2003_0	Hydration of C(=O)C	18.010564684
C(CC(CC(C)O)O)=O	2003_0	Hydration of C(=O)C	132.078644244
2003_0	CC(CC(C(CO)O)O)O	Hydration of C(=O)C	150.089208928
O	2004_0	Hydration of C(=O)C	18.010564684
C(C(CC(CC(C)O)O)=O)(O)=O	2004_0	Hydration of C(=O)C	176.068473484
2004_0	C(C(C(C(CC(C)O)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2006_0	Hydration of C(=O)C	18.010564684
C(C(C(CC(O)=O)O)C(C)O)=O	2006_0	Hydration of C(=O)C	176.068473484
2006_0	C(CC(C(CO)(C(C)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2008_0	Hydration of C(=O)C	18.010564684
C(C(C(C)O)C(C(CO)=O)O)=O	2008_0	Hydration of C(=O)C	176.068473484
2008_0	C(CO)(C(C(CO)(C(C)O)O)O)=O	Hydration of C(=O)C	194.079038168
O	2010_0	Hydration of C(=O)C	18.010564684
C(C(C(C)O)C(C=O)(CO)O)=O	2010_0	Hydration of C(=O)C	176.068473484
2010_0	C(C(CO)(C(CO)(C(C)O)O)O)=O	Hydration of C(=O)C	194.079038168
O	2012_0	Hydration of C(=O)C	18.010564684
C(C(CO)C(C)O)=O	2012_0	Hydration of C(=O)C	118.06299418
2012_0	CC(C(CO)(CO)O)O	Hydration of C(=O)C	136.073558864
O	2014_0	Hydration of C(=O)C	18.010564684
C(C(C(C)O)C(C)O)=O	2014_0	Hydration of C(=O)C	132.078644244
2014_0	CC(C(CO)(C(C)O)O)O	Hydration of C(=O)C	150.089208928
O	2015_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(C)O)(O)=O	2015_0	Hydration of C(=O)C	132.042258736
2015_0	C(C(CO)(C(C)O)O)(O)=O	Hydration of C(=O)C	150.05282342
O	2017_0	Hydration of C(=O)C	18.010564684
C(C(C(C)O)C(C(O)=O)(C)O)=O	2017_0	Hydration of C(=O)C	176.068473484
2017_0	C(C(C)(C(CO)(C(C)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2019_0	Hydration of C(=O)C	18.010564684
C(C(CC(C)O)(CC=O)O)(O)=O	2019_0	Hydration of C(=O)C	176.068473484
2019_0	C(C(C(CO)O)(CC(C)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2021_0	Hydration of C(=O)C	18.010564684
C(C(C(CO)C(C)O)=O)(O)=O	2021_0	Hydration of C(=O)C	162.05282342
2021_0	C(C(C(CO)(C(C)O)O)O)(O)=O	Hydration of C(=O)C	180.063388104
O	2023_0	Hydration of C(=O)C	18.010564684
C(C(C(C(C)O)C(C)O)=O)(O)=O	2023_0	Hydration of C(=O)C	176.068473484
2023_0	C(C(C(C(C)O)(C(C)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2024_0	Hydration of C(=O)C	18.010564684
C(C(C(C(O)=O)=O)C(C)O)(O)=O	2024_0	Hydration of C(=O)C	176.032087976
2024_0	C(C(C(C)O)(C(C(O)=O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2025_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(CC(O)=O)O)(O)=O	2025_0	Hydration of C(=O)C	176.032087976
2025_0	C(C(CO)(C(CC(O)=O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2027_0	Hydration of C(=O)C	18.010564684
C(CC(CC=O)O)(O)=O	2027_0	Hydration of C(=O)C	132.042258736
2027_0	C(CC(C(CO)O)O)(O)=O	Hydration of C(=O)C	150.05282342
O	2028_0	Hydration of C(=O)C	18.010564684
C(CC(CC(C(O)=O)=O)O)(O)=O	2028_0	Hydration of C(=O)C	176.032087976
2028_0	C(CC(C(C(C(O)=O)O)O)O)(O)=O	Hydration of C(=O)C	194.04265266
O	2029_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(C(CO)=O)O)(O)=O	2029_0	Hydration of C(=O)C	176.032087976
2029_0	C(C(CO)(C(C(CO)=O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2030_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(C=O)(CO)O)(O)=O	2030_0	Hydration of C(=O)C	176.032087976
2030_0	C(C(CO)(C(C=O)(CO)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2031_0	Hydration of C(=O)C	18.010564684
C(C(C=O)CO)(O)=O	2031_0	Hydration of C(=O)C	118.02660867200001
2031_0	C(C(CO)(CO)O)(O)=O	Hydration of C(=O)C	136.037173356
O	2032_0	Hydration of C(=O)C	18.010564684
C(C(C(O)=O)C(O)=O)=O	2032_0	Hydration of C(=O)C	132.005873228
2032_0	C(C(C(O)=O)(CO)O)(O)=O	Hydration of C(=O)C	150.016437912
O	2033_0	Hydration of C(=O)C	18.010564684
C(C(C=O)C(C(O)=O)(C)O)(O)=O	2033_0	Hydration of C(=O)C	176.032087976
2033_0	C(C(CO)(C(C(O)=O)(C)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2035_0	Hydration of C(=O)C	18.010564684
C(C(C)(CC(CC=O)O)O)(O)=O	2035_0	Hydration of C(=O)C	176.068473484
2035_0	C(C(C)(CC(C(CO)O)O)O)(O)=O	Hydration of C(=O)C	194.079038168
O	2036_0	Hydration of C(=O)C	18.010564684
C(C(CO)C(C(O)=O)(C)O)=O	2036_0	Hydration of C(=O)C	162.05282342
2036_0	C(C(C)(C(CO)(CO)O)O)(O)=O	Hydration of C(=O)C	180.063388104
O	2038_0	Hydration of C(=O)C	18.010564684
C(CC(C(O)=O)(CC=O)O)(O)=O	2038_0	Hydration of C(=O)C	176.032087976
2038_0	C(C(C(CO)O)(CC(O)=O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2039_0	Hydration of C(=O)C	18.010564684
C(C(C(C(O)=O)=O)CO)(O)=O	2039_0	Hydration of C(=O)C	162.01643791200001
2039_0	C(C(CO)(C(C(O)=O)O)O)(O)=O	Hydration of C(=O)C	180.027002596
O	2040_0	Hydration of C(=O)C	18.010564684
C(C(C(O)=O)C(C(O)=O)=O)(O)=O	2040_0	Hydration of C(=O)C	175.99570246800002
2040_0	C(C(C(O)=O)(C(C(O)=O)O)O)(O)=O	Hydration of C(=O)C	194.006267152
O	2042_0	Hydration of C(=O)C	18.010564684
C(CC(C(CO)=O)O)=O	2042_0	Hydration of C(=O)C	132.042258736
2042_0	C(CO)(C(C(CO)O)O)=O	Hydration of C(=O)C	150.05282342
O	2043_0	Hydration of C(=O)C	18.010564684
C(CO)(C(CC(C(O)=O)=O)O)=O	2043_0	Hydration of C(=O)C	176.032087976
2043_0	C(C(C(C(C(CO)=O)O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2045_0	Hydration of C(=O)C	18.010564684
C(C(CO)(CC=O)O)=O	2045_0	Hydration of C(=O)C	132.042258736
2045_0	C(C(CO)(C(CO)O)O)=O	Hydration of C(=O)C	150.05282342
O	2046_0	Hydration of C(=O)C	18.010564684
C(C(CO)(CC(C(O)=O)=O)O)=O	2046_0	Hydration of C(=O)C	176.032087976
2046_0	C(C(CO)(C(C(C(O)=O)O)O)O)=O	Hydration of C(=O)C	194.04265266000002
O	2048_0	Hydration of C(=O)C	18.010564684
C(CCO)=O	2048_0	Hydration of C(=O)C	74.036779432
2048_0	C(C(CO)O)O	Hydration of C(=O)C	92.047344116
O	2049_0	Hydration of C(=O)C	18.010564684
C(C(CCO)=O)(O)=O	2049_0	Hydration of C(=O)C	118.02660867200001
2049_0	C(C(C(CO)O)O)(O)=O	Hydration of C(=O)C	136.03717335599998
O	2051_0	Hydration of C(=O)C	18.010564684
C(CC(C(C)=O)=O)=O	2051_0	Hydration of C(=O)C	114.031694052
2051_0	C(C(C(C(C)=O)O)O)=O	Hydration of C(=O)C	132.042258736
O	2052_0	Hydration of C(=O)C	18.010564684
C(CC(C(C)=O)=O)=O	2052_0	Hydration of C(=O)C	114.031694052
2052_0	C(CC(C(CO)O)=O)=O	Hydration of C(=O)C	132.042258736
O	2053_0	Hydration of C(=O)C	18.010564684
C(CC(C(C)=O)=O)=O	2053_0	Hydration of C(=O)C	114.031694052
2053_0	C(C(C)=O)(C(CO)O)=O	Hydration of C(=O)C	132.042258736
O	2054_0	Hydration of C(=O)C	18.010564684
C(C(C(C(C)=O)=O)(CO)O)(O)=O	2054_0	Hydration of C(=O)C	176.032087976
2054_0	C(C(C(C(CO)O)=O)(CO)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2055_0	Hydration of C(=O)C	18.010564684
C(C(C(C(C(C)=O)=O)O)O)(O)=O	2055_0	Hydration of C(=O)C	176.032087976
2055_0	C(C(C(C(O)=O)O)O)(C(CO)O)=O	Hydration of C(=O)C	194.04265266000002
O	2056_0	Hydration of C(=O)C	18.010564684
C(C(C)=O)(OC(C(C)=O)=O)=O	2056_0	Hydration of C(=O)C	158.021523292
2056_0	C(C(CO)O)(OC(C(C)=O)=O)=O	Hydration of C(=O)C	176.032087976
O	2058_0	Hydration of C(=O)C	18.010564684
C(C(C(C)=O)CO)(O)=O	2058_0	Hydration of C(=O)C	132.042258736
2058_0	C(C(CO)C(CO)O)(O)=O	Hydration of C(=O)C	150.05282342
O	2059_0	Hydration of C(=O)C	18.010564684
C(C(C(C)=O)CO)(O)=O	2059_0	Hydration of C(=O)C	132.042258736
2059_0	C(C(CO)(C(C)O)O)(O)=O	Hydration of C(=O)C	150.05282342
O	2060_0	Hydration of C(=O)C	18.010564684
C(C(C(CC(O)=O)=O)(C)O)(O)=O	2060_0	Hydration of C(=O)C	176.032087976
2060_0	C(C(C)(C(C(C(O)=O)O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2061_0	Hydration of C(=O)C	18.010564684
C(C(C(C(C(O)=O)O)=O)C)(O)=O	2061_0	Hydration of C(=O)C	176.032087976
2061_0	C(C(C)(C(C(C(O)=O)O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2062_0	Hydration of C(=O)C	18.010564684
C(CC=C)=O	2062_0	Hydration of C(=O)C	70.041864812
2062_0	C=CC(CO)O	Hydration of C(=O)C	88.052429496
O	2063_0	Hydration of C(=O)C	18.010564684
C=CCC(C(O)=O)=O	2063_0	Hydration of C(=O)C	114.031694052
2063_0	C(C(C(C=C)O)O)(O)=O	Hydration of C(=O)C	132.042258736
O	2064_0	Hydration of C(=O)C	18.010564684
C(CC(C(O)=O)=C)=O	2064_0	Hydration of C(=O)C	114.031694052
2064_0	C=C(C(O)=O)C(CO)O	Hydration of C(=O)C	132.042258736
O	2065_0	Hydration of C(=O)C	18.010564684
C=C1C(OC(C(C1)=O)=O)=O	2065_0	Hydration of C(=O)C	140.010958608
2065_0	C1(C(C(C(C(O1)=O)=C)O)O)=O	Hydration of C(=O)C	158.021523292
O	2066_0	Hydration of C(=O)C	18.010564684
C(C(CO)O)(CC(C(O)=O)=O)=O	2066_0	Hydration of C(=O)C	176.032087976
2066_0	C(C(C(C(O)=O)O)O)(C(CO)O)=O	Hydration of C(=O)C	194.04265266000002
O	2068_0	Hydration of C(=O)C	18.010564684
C(C(CO)O)(CC(C(O)=O)=O)=O	2068_0	Hydration of C(=O)C	176.032087976
2068_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2069_0	Hydration of C(=O)C	18.010564684
C(C)(C(C(C(C(O)=O)=O)O)O)=O	2069_0	Hydration of C(=O)C	176.032087976
2069_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2070_0	Hydration of C(=O)C	18.010564684
C(C(CO)CC(C(O)=O)=O)(O)=O	2070_0	Hydration of C(=O)C	176.032087976
2070_0	C(C(CO)C(C(C(O)=O)O)O)(O)=O	Hydration of C(=O)C	194.04265266000002
O	2072_0	Hydration of C(=O)C	18.010564684
C(C)(C1(CC(C(O1)=O)=O)O)=O	2072_0	Hydration of C(=O)C	158.021523292
2072_0	C1(C(C(C(C(C)=O)(O)O1)O)O)=O	Hydration of C(=O)C	176.032087976
O	2074_0	Hydration of C(=O)C	18.010564684
C(C)(C1(CC(C(O1)=O)=O)O)=O	2074_0	Hydration of C(=O)C	158.021523292
2074_0	C1(C(CC(C(CO)O)(O)O1)=O)=O	Hydration of C(=O)C	176.032087976
O	2076_0	Hydration of C(=O)C	18.010564684
C1(C(C)(O)OC(C(C1)=O)=O)=O	2076_0	Hydration of C(=O)C	158.021523292
2076_0	C1(C(C(C(OC1(C)O)=O)O)O)=O	Hydration of C(=O)C	176.032087976
O	2078_0	Hydration of C(=O)C	18.010564684
C1(C(C)(O)OC(C(C1)=O)=O)=O	2078_0	Hydration of C(=O)C	158.021523292
2078_0	C1(C(C(C(C(C)(O)O1)O)O)=O)=O	Hydration of C(=O)C	176.032087976
O	2080_0	Hydration of C(=O)C	18.010564684
C1(C(OC(C)C1)=O)=O	2080_0	Hydration of C(=O)C	114.031694052
2080_0	C1(C(C(C(C)O1)O)O)=O	Hydration of C(=O)C	132.042258736
O	2082_0	Hydration of C(=O)C	18.010564684
C1(CC(C(O1)=O)=O)=O	2082_0	Hydration of C(=O)C	113.99530854400001
2082_0	C1(C(C(C(O1)=O)O)O)=O	Hydration of C(=O)C	132.005873228
O	2083_0	Hydration of C=C(O)	18.010564684
C(C)=CC=O	2083_0	Hydration of C=C(O)	70.041864812
2083_0	C(CC(C)O)=O	Hydration of C=C(O)	88.052429496
O	2085_0	Hydration of C=C(O)	18.010564684
C(C)=CC=O	2085_0	Hydration of C=C(O)	70.041864812
2085_0	C(C(CC)O)=O	Hydration of C=C(O)	88.052429496
O	2086_0	Hydration of C=C(O)	18.010564684
C(CC=C)=O	2086_0	Hydration of C=C(O)	70.041864812
2086_0	C(CC(C)O)=O	Hydration of C=C(O)	88.052429496
O	2088_0	Hydration of C=C(O)	18.010564684
C(CC=C)=O	2088_0	Hydration of C=C(O)	70.041864812
2088_0	C(CCCO)=O	Hydration of C=C(O)	88.052429496
O	2089_0	Hydration of C=C(O)	18.010564684
C(C)=CC(C(O)=O)=O	2089_0	Hydration of C=C(O)	114.031694052
2089_0	C(C(CC(C)O)=O)(O)=O	Hydration of C=C(O)	132.042258736
O	2091_0	Hydration of C=C(O)	18.010564684
C(C)=CC(C(O)=O)=O	2091_0	Hydration of C=C(O)	114.031694052
2091_0	C(C(C(CC)O)=O)(O)=O	Hydration of C=C(O)	132.042258736
O	2092_0	Hydration of C=C(O)	18.010564684
C=CCC(C(O)=O)=O	2092_0	Hydration of C=C(O)	114.031694052
2092_0	C(C(CC(C)O)=O)(O)=O	Hydration of C=C(O)	132.042258736
O	2094_0	Hydration of C=C(O)	18.010564684
C=CCC(C(O)=O)=O	2094_0	Hydration of C=C(O)	114.031694052
2094_0	C(C(CCCO)=O)(O)=O	Hydration of C=C(O)	132.042258736
O	2095_0	Hydration of C=C(O)	18.010564684
C(CC(C(O)=O)=C)=O	2095_0	Hydration of C=C(O)	114.031694052
2095_0	C(C(C)(CC=O)O)(O)=O	Hydration of C=C(O)	132.042258736
O	2097_0	Hydration of C=C(O)	18.010564684
C(CC(C(O)=O)=C)=O	2097_0	Hydration of C=C(O)	114.031694052
2097_0	C(C(CO)CC=O)(O)=O	Hydration of C=C(O)	132.042258736
O	2099_0	Hydration of C=C(O)	18.010564684
C(C=C(C(O)=O)C)=O	2099_0	Hydration of C=C(O)	114.031694052
2099_0	C(C(C)C(C=O)O)(O)=O	Hydration of C=C(O)	132.042258736
O	2100_0	Hydration of C=C(O)	18.010564684
C(C=C(C(O)=O)C)=O	2100_0	Hydration of C=C(O)	114.031694052
2100_0	C(C(C)(CC=O)O)(O)=O	Hydration of C=C(O)	132.042258736
O	2101_0	Hydration of C=C(O)	18.010564684
C(C(C=C)(CO)O)(O)=O	2101_0	Hydration of C=C(O)	132.042258736
2101_0	C(C(CO)(C(C)O)O)(O)=O	Hydration of C=C(O)	150.05282342
O	2103_0	Hydration of C=C(O)	18.010564684
C(C(C=C)(CO)O)(O)=O	2103_0	Hydration of C=C(O)	132.042258736
2103_0	C(C(CO)(CCO)O)(O)=O	Hydration of C=C(O)	150.05282342
O	2104_0	Hydration of C=C(O)	18.010564684
C(C(C(C(O)=O)=C)(CO)O)(O)=O	2104_0	Hydration of C=C(O)	176.032087976
2104_0	C(C(CO)(C(C(O)=O)(C)O)O)(O)=O	Hydration of C=C(O)	194.04265266000002
O	2105_0	Hydration of C=C(O)	18.010564684
C(C(C(C(O)=O)=C)(CO)O)(O)=O	2105_0	Hydration of C=C(O)	176.032087976
2105_0	C(C(CO)C(C(O)=O)(CO)O)(O)=O	Hydration of C=C(O)	194.04265266
O	2106_0	Hydration of C=C(O)	18.010564684
C(C(C(C(C(O)=O)=C)O)O)(O)=O	2106_0	Hydration of C=C(O)	176.032087976
2106_0	C(C(C)(C(C(C(O)=O)O)O)O)(O)=O	Hydration of C=C(O)	194.04265266000002
O	2107_0	Hydration of C=C(O)	18.010564684
C(C(C(C(C(O)=O)=C)O)O)(O)=O	2107_0	Hydration of C=C(O)	176.032087976
2107_0	C(C(CO)C(C(C(O)=O)O)O)(O)=O	Hydration of C=C(O)	194.04265266000002
O	2108_0	Hydration of C=C(O)	18.010564684
C1(C(C=C(C(O)=O)O1)(C)O)=O	2108_0	Hydration of C=C(O)	158.021523292
2108_0	C1(C(C)(C(C(C(O)=O)O1)O)O)=O	Hydration of C=C(O)	176.032087976
O	2109_0	Hydration of C=C(O)	18.010564684
C(C1(C=C(C(O1)=O)C)O)(O)=O	2109_0	Hydration of C=C(O)	158.021523292
2109_0	C1(C(C)(CC(C(O)=O)(O)O1)O)=O	Hydration of C=C(O)	176.032087976
O	2111_0	Hydration of C=C(O)	18.010564684
C(C1(C=C(C(O1)=O)C)O)(O)=O	2111_0	Hydration of C=C(O)	158.021523292
2111_0	C1(C(C)C(C(C(O)=O)(O)O1)O)=O	Hydration of C=C(O)	176.032087976
O	2112_0	Hydration of C=C(O)	18.010564684
C(C1(CC(C(O1)=O)=C)O)(O)=O	2112_0	Hydration of C=C(O)	158.021523292
2112_0	C1(C(C)(CC(C(O)=O)(O)O1)O)=O	Hydration of C=C(O)	176.032087976
O	2114_0	Hydration of C=C(O)	18.010564684
C(C1(CC(C(O1)=O)=C)O)(O)=O	2114_0	Hydration of C=C(O)	158.021523292
2114_0	C1(C(CO)CC(C(O)=O)(O)O1)=O	Hydration of C=C(O)	176.032087976
O	2115_0	Hydration of C=C(O)	18.010564684
C1(C(C)=CC(C(O1)=O)=O)=O	2115_0	Hydration of C=C(O)	140.010958608
2115_0	C1(C(C)(CC(C(O1)=O)=O)O)=O	Hydration of C=C(O)	158.021523292
O	2117_0	Hydration of C=C(O)	18.010564684
C1(C(C)=CC(C(O1)=O)=O)=O	2117_0	Hydration of C=C(O)	140.010958608
2117_0	C1(C(C)C(C(C(O1)=O)=O)O)=O	Hydration of C=C(O)	158.021523292
O	2118_0	Hydration of C=C(O)	18.010564684
C=C1C(OC(C(C1)=O)=O)=O	2118_0	Hydration of C=C(O)	140.010958608
2118_0	C1(C(C)(CC(C(O1)=O)=O)O)=O	Hydration of C=C(O)	158.021523292
O	2120_0	Hydration of C=C(O)	18.010564684
C=C1C(OC(C(C1)=O)=O)=O	2120_0	Hydration of C=C(O)	140.010958608
2120_0	C1(C(CO)CC(C(O1)=O)=O)=O	Hydration of C=C(O)	158.021523292
C(C(C=C)(CO)O)(O)=O	2121_0	Beta-gamma Unsaturated Acid Decarboxylation	132.042258736
2121_0	C(=O)=O	Beta-gamma Unsaturated Acid Decarboxylation	43.98982924
2121_0	C=CC(CO)O	Beta-gamma Unsaturated Acid Decarboxylation	88.052429496
C(C(C(C(O)=O)=C)(CO)O)(O)=O	2122_0	Beta-gamma Unsaturated Acid Decarboxylation	176.032087976
2122_0	C(=O)=O	Beta-gamma Unsaturated Acid Decarboxylation	43.98982924
2122_0	C=C(C(O)=O)C(CO)O	Beta-gamma Unsaturated Acid Decarboxylation	132.042258736
C(C1(CC(C(C1)=O)=O)O)(O)=O	2123_0	Hemiacetal Formation for 5 membered rings	158.021523292
2123_0	C1(C2(CC(C(C2)=O)(O)O1)O)=O	Hemiacetal Formation for 5 membered rings	158.021523292
C(C1(CC(C(C1)=O)=O)O)(O)=O	2123_1	Hemiacetal Formation for 6 membered rings	158.021523292
2123_1	C1(C2(CC(C(C2)=O)(O)O1)O)=O	Hemiacetal Formation for 6 membered rings	158.021523292
C(C(C(C(CC(C)O)O)O)=O)=O	2125_0	Hemiacetal Formation for 5 membered rings	176.068473484
2125_0	C1(C(O)OC(CC(C)O)C1O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(C)O)C(C(CO)=O)O)=O	2127_0	Hemiacetal Formation for 5 membered rings	176.068473484
2127_0	C(C1C(C)OC(CO)(C1O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(C)O)C(C=O)(CO)O)=O	2129_0	Hemiacetal Formation for 5 membered rings	176.068473484
2129_0	C(C1(COC(C1C(C)O)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(C)O)C(C=O)(CO)O)=O	2131_0	Hemiacetal Formation for 5 membered rings	176.068473484
2131_0	C(C1C(C)OC(C1(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(C)O)C(C(O)=O)(C)O)=O	2133_0	Hemiacetal Formation for 5 membered rings	176.068473484
2133_0	C1(C(C)(C(C(O)O1)C(C)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(CC(C)O)(CC=O)O)(O)=O	2135_0	Hemiacetal Formation for 5 membered rings	176.068473484
2135_0	C1(C(CC(O)O1)(CC(C)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(CC(C(C(C=O)=O)O)O)(O)=O	2137_0	Hemiacetal Formation for 5 membered rings	176.032087976
2137_0	C(CC1C(C(C(O)O1)=O)O)(O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(C=O)C(C(CO)=O)O)(O)=O	2139_0	Hemiacetal Formation for 5 membered rings	176.032087976
2139_0	C1(C(C=O)C(C(CO)(O)O1)O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(C=O)C(C=O)(CO)O)(O)=O	2141_0	Hemiacetal Formation for 5 membered rings	176.032087976
2141_0	C(C1C(O)OCC1(C=O)O)(O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(C=O)C(C=O)(CO)O)(O)=O	2143_0	Hemiacetal Formation for 5 membered rings	176.032087976
2143_0	C1(C(C=O)C(CO)(C(O)O1)O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(C=O)C(C(O)=O)(C)O)(O)=O	2145_0	Hemiacetal Formation for 5 membered rings	176.032087976
2145_0	C(C1C(O)OC(C1(C)O)=O)(O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(CO)C(C(O)=O)(C)O)=O	2147_0	Hemiacetal Formation for 5 membered rings	162.05282342
2147_0	C1(C(C)(C(CO)C(O)O1)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(CC(C(O)=O)(CC=O)O)(O)=O	2149_0	Hemiacetal Formation for 5 membered rings	176.032087976
2149_0	C1(C(CC(O)O1)(CC(O)=O)O)=O	Hemiacetal Formation for 5 membered rings	176.032087976
C(C(C(C(C(C)=O)=O)CO)=O)(O)=O	2151_0	Hemiacetal Formation for 5 membered rings	188.032087976
2151_0	C1(C(C)(O)OCC1C(C(O)=O)=O)=O	Hemiacetal Formation for 5 membered rings	188.032087976
C(C(C(C(C(C)=O)=O)CO)=O)(O)=O	2152_0	Hemiacetal Formation for 5 membered rings	188.032087976
2152_0	C(C1(C(C(C(O1)=O)=O)CO)O)(C)=O	Hemiacetal Formation for 5 membered rings	188.032087976
C(C(CC(C(CCO)=O)=O)=O)(O)=O	2153_0	Hemiacetal Formation for 5 membered rings	188.032087976
2153_0	C(C1(CC(C(O1)=O)=O)O)(CCO)=O	Hemiacetal Formation for 5 membered rings	188.032087976
C(C(CC(C(CCO)=O)=O)=O)(O)=O	2155_0	Hemiacetal Formation for 5 membered rings	188.032087976
2155_0	C1(C(CC(C(O)=O)=O)(O)OCC1)=O	Hemiacetal Formation for 5 membered rings	188.032087976
