Source	Target	R or P	Reaction Name	Mass
7754_0	C(C(C)(C(C=O)C(C=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	190.04773804
7755_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7755_0	C(C(C(C(C)=O)=O)C(C)O)=O	-1	Benzilic Acid Rearrangement	158.0579088
7755_0	C(C(C(C)O)C(C(O)=O)(C)O)=O	1	Benzilic Acid Rearrangement	176.068473484
7756_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7756_0	C(C(C(O)=O)C(C(C)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7756_0	C(C(C=O)C(C(O)=O)(C)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7757_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7757_0	C(C(C(C(C)=O)=O)CO)=O	-1	Benzilic Acid Rearrangement	144.042258736
7757_0	C(C(CO)C(C(O)=O)(C)O)=O	1	Benzilic Acid Rearrangement	162.05282342
7758_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7758_0	C(CC(C(CC(C=O)O)=O)=O)=O	-1	Benzilic Acid Rearrangement	172.037173356
7758_0	C(C(CC(C=O)O)(CC=O)O)(O)=O	1	Benzilic Acid Rearrangement	190.04773804
7759_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7759_0	C(CC(C(CC(C)O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.0579088
7759_0	C(C(CC(C)O)(CC=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.068473484
7760_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7760_0	C(CC(C(CC(O)=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7760_0	C(CC(C(O)=O)(CC=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7761_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7761_0	C(CC(C(CCO)=O)=O)=O	-1	Benzilic Acid Rearrangement	144.042258736
7761_0	C(C(CCO)(CC=O)O)(O)=O	1	Benzilic Acid Rearrangement	162.05282342
7762_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7762_0	C(C(C(C)O)=O)(C(C(C)O)O)=O	-1	Benzilic Acid Rearrangement	176.068473484
7762_0	C(C(C(C)O)(C(C(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.079038168
7763_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7763_0	C(C(C(C(C(C)O)=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7763_0	C(C(C(C)O)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7765_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7765_0	C(C(C(C)O)=O)(C(CO)O)=O	-1	Benzilic Acid Rearrangement	162.05282342
7765_0	C(C(C(CO)O)(C(C)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.063388104
7766_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7766_0	C(C(C(C(C(C)O)O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7766_0	C(C(C(O)=O)(C(C(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266
7767_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7767_0	C(C(C(C(C(O)=O)=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	175.995702468
7767_0	C(C(C(O)=O)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.006267152
7769_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7769_0	C(C(C(C(CO)O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	162.01643791200001
7769_0	C(C(C(O)=O)(C(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.027002596
7770_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7770_0	C(C(C(C(C=O)=O)O)O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7770_0	C(C(C(C(C=O)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.032087976
7770_1	O	-1	Cannizarro 1	18.010564684
7770_1	C(C(C(C(C=O)=O)O)O)=O	-1	Cannizarro 1	146.021523292
7770_1	C(C(C(C(C=O)O)O)O)(O)=O	1	Cannizarro 1	164.032087976
7771_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7771_0	C(C(C(C(C(C=O)=O)O)O)O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7771_0	C(C(C(C(C(C=O)O)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7771_1	O	-1	Cannizarro 1	18.010564684
7771_1	C(C(C(C(C(C=O)=O)O)O)O)=O	-1	Cannizarro 1	176.032087976
7771_1	C(C(C(C(C(C=O)O)O)O)O)(O)=O	1	Cannizarro 1	194.04265266000002
7773_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7773_0	C(C(C(C(CO)(CO)O)O)=O)=O	-1	Benzilic Acid Rearrangement	178.04773804
7773_0	C(C(C(C(CO)(CO)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	196.05830272400001
7773_1	O	-1	Cannizarro 1	18.010564684
7773_1	C(C(C(C(CO)(CO)O)O)=O)=O	-1	Cannizarro 1	178.04773804
7773_1	C(C(C(C(CO)(CO)O)O)O)(O)=O	1	Cannizarro 1	196.05830272400001
7775_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7775_0	C(C(C(C(C=O)=O)O)O)=CC	-1	Benzilic Acid Rearrangement	158.0579088
7775_0	C(C(C(C(C=CC)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.068473484
7775_1	O	-1	Cannizarro 1	18.010564684
7775_1	C(C(C(C(C=O)=O)O)O)=CC	-1	Cannizarro 1	158.0579088
7775_1	C(C(C(C(C=CC)O)O)O)(O)=O	1	Cannizarro 1	176.068473484
7777_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7777_0	C(CC(C(C(C=O)=O)O)O)=C	-1	Benzilic Acid Rearrangement	158.0579088
7777_0	C(C(C(C(CC=C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.068473484
7777_1	O	-1	Cannizarro 1	18.010564684
7777_1	C(CC(C(C(C=O)=O)O)O)=C	-1	Cannizarro 1	158.0579088
7777_1	C(C(C(C(CC=C)O)O)O)(O)=O	1	Cannizarro 1	176.068473484
7778_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7778_0	C1(C(CC(C(C1)=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	140.010958608
7778_0	C(C1(CC(C(C1)=O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	158.021523292
7779_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7779_0	C(C(C(C=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	113.99530854400001
7779_0	C(C(C(C=O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	132.00587322799998
7779_1	O	-1	Cannizarro 1	18.010564684
7779_1	C(C(C(C=O)=O)=O)=O	-1	Cannizarro 1	113.99530854400001
7779_1	C(C(C(C=O)=O)O)(O)=O	1	Cannizarro 1	132.00587322799998
7780_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7780_0	C(C(C(C=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	113.99530854400001
7780_0	C(C(C=O)(C=O)O)(O)=O	1	Benzilic Acid Rearrangement	132.00587322799998
7781_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7781_0	C(C(C(C(C(C)=O)=O)O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7781_0	C(C(C)(C(C(C=O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7782_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7782_0	C(C(C(C(C(C)=O)=O)O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7782_0	C(C(C(C(C(C)=O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7782_1	O	-1	Cannizarro 1	18.010564684
7782_1	C(C(C(C(C(C)=O)=O)O)=O)=O	-1	Cannizarro 1	158.021523292
7782_1	C(C(C(C(C(C)=O)=O)O)O)(O)=O	1	Cannizarro 1	176.032087976
7783_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7783_0	C(C(C(C(CO)=O)=O)=O)(C)=O	-1	Benzilic Acid Rearrangement	158.021523292
7783_0	C(C(C(C(CO)=O)=O)(C)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7785_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7785_0	C(C(C(C(CO)=O)=O)=O)(C)=O	-1	Benzilic Acid Rearrangement	158.021523292
7785_0	C(C(C(CO)=O)(C(C)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7786_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7786_0	C(C(C(C(CO)=O)=O)=O)(C)=O	-1	Benzilic Acid Rearrangement	158.021523292
7786_0	C(C(C(C(C)=O)=O)(CO)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7787_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7787_0	C(C(C)=O)(CCO)=O	-1	Benzilic Acid Rearrangement	116.047344116
7787_0	C(C(C)(CCO)O)(O)=O	1	Benzilic Acid Rearrangement	134.0579088
7788_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7788_0	C(CC(C(C)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	130.026608672
7788_0	C(C(C)(CC(O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	148.037173356
7789_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7789_0	C(C(CO)=O)(C(CC(C)O)O)=O	-1	Benzilic Acid Rearrangement	176.068473484
7789_0	C(C(CO)(C(CC(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.079038168
7790_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7790_0	C(CC(C(C(CO)=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7790_0	C(C(CO)(C(CC(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7791_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7791_0	C(CO)(C(C(C(CO)=O)=O)O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7791_0	C(C(CO)(C(C(CO)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7792_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7792_0	C(C(C(C(CO)=O)=O)(CO)O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7792_0	C(C(CO)(C(C=O)(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7793_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7793_0	C(C(CO)=O)(CO)=O	-1	Benzilic Acid Rearrangement	118.02660867200001
7793_0	C(C(CO)(CO)O)(O)=O	1	Benzilic Acid Rearrangement	136.037173356
7794_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7794_0	C(C(C(CC(C)O)O)=O)=O	-1	Benzilic Acid Rearrangement	146.0579088
7794_0	C(C(C(CC(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.068473484
7794_1	O	-1	Cannizarro 1	18.010564684
7794_1	C(C(C(CC(C)O)O)=O)=O	-1	Cannizarro 1	146.0579088
7794_1	C(C(C(CC(C)O)O)O)(O)=O	1	Cannizarro 1	164.068473484
7795_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7795_0	C(CC(C(C=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7795_0	C(CC(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.032087976
7795_1	O	-1	Cannizarro 1	18.010564684
7795_1	C(CC(C(C=O)=O)O)(O)=O	-1	Cannizarro 1	146.021523292
7795_1	C(CC(C(C(O)=O)O)O)(O)=O	1	Cannizarro 1	164.032087976
7796_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7796_0	C(CO)(C(C(C=O)=O)O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7796_0	C(C(C(C(CO)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.032087976
7796_1	O	-1	Cannizarro 1	18.010564684
7796_1	C(CO)(C(C(C=O)=O)O)=O	-1	Cannizarro 1	146.021523292
7796_1	C(C(C(C(CO)=O)O)O)(O)=O	1	Cannizarro 1	164.032087976
7797_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7797_0	C(C(C(C=O)=O)(CO)O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7797_0	C(C(CO)(C(C(O)=O)O)O)=O	1	Benzilic Acid Rearrangement	164.032087976
7797_1	O	-1	Cannizarro 1	18.010564684
7797_1	C(C(C(C=O)=O)(CO)O)=O	-1	Cannizarro 1	146.021523292
7797_1	C(C(CO)(C(C(O)=O)O)O)=O	1	Cannizarro 1	164.032087976
7798_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7798_0	C(C(C(C)O)=O)=O	-1	Benzilic Acid Rearrangement	102.031694052
7798_0	C(C(C(C)O)O)(O)=O	1	Benzilic Acid Rearrangement	120.04225873600001
7798_1	O	-1	Cannizarro 1	18.010564684
7798_1	C(C(C(C)O)=O)=O	-1	Cannizarro 1	102.031694052
7798_1	C(C(C(C)O)O)(O)=O	1	Cannizarro 1	120.04225873600001
7799_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7799_0	C(C(C(O)=O)=O)=O	-1	Benzilic Acid Rearrangement	101.99530854400001
7799_0	C(C(C(O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	120.005873228
7799_1	O	-1	Cannizarro 1	18.010564684
7799_1	C(C(C(O)=O)=O)=O	-1	Cannizarro 1	101.99530854400001
7799_1	C(C(C(O)=O)O)(O)=O	1	Cannizarro 1	120.005873228
7800_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7800_0	C(C(C(C(C)=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7800_0	C(C(C)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.032087976
7801_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7801_0	C(C(C(C=O)=O)(C)O)(O)=O	-1	Benzilic Acid Rearrangement	146.021523292
7801_0	C(C(C)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	164.032087976
7801_1	O	-1	Cannizarro 1	18.010564684
7801_1	C(C(C(C=O)=O)(C)O)(O)=O	-1	Cannizarro 1	146.021523292
7801_1	C(C(C)(C(C(O)=O)O)O)(O)=O	1	Cannizarro 1	164.032087976
7802_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7802_0	C(C(C)=O)=O	-1	Benzilic Acid Rearrangement	72.021129368
7802_0	C(C(C)O)(O)=O	1	Benzilic Acid Rearrangement	90.031694052
7802_1	O	-1	Cannizarro 1	18.010564684
7802_1	C(C(C)=O)=O	-1	Cannizarro 1	72.021129368
7802_1	C(C(C)O)(O)=O	1	Cannizarro 1	90.031694052
7803_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7803_0	C(C(C(C)=O)=O)=O	-1	Benzilic Acid Rearrangement	100.016043988
7803_0	C(C(C(C)=O)O)(O)=O	1	Benzilic Acid Rearrangement	118.02660867200001
7803_1	O	-1	Cannizarro 1	18.010564684
7803_1	C(C(C(C)=O)=O)=O	-1	Cannizarro 1	100.016043988
7803_1	C(C(C(C)=O)O)(O)=O	1	Cannizarro 1	118.02660867200001
7804_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7804_0	C(C(C(C)=O)=O)=O	-1	Benzilic Acid Rearrangement	100.016043988
7804_0	C(C(C=O)(C)O)(O)=O	1	Benzilic Acid Rearrangement	118.02660867200001
7805_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7805_0	C(C(C=O)=O)=O	-1	Benzilic Acid Rearrangement	86.00039392400001
7805_0	C(C(C=O)O)(O)=O	1	Benzilic Acid Rearrangement	104.01095860800001
7805_1	O	-1	Cannizarro 1	18.010564684
7805_1	C(C(C=O)=O)=O	-1	Cannizarro 1	86.00039392400001
7805_1	C(C(C=O)O)(O)=O	1	Cannizarro 1	104.01095860800001
7807_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7807_0	C(CC(C(C(C)=O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7807_0	C(C(C(C)=O)(CC(O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7808_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7808_0	C(CC(C(C(C)=O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7808_0	C(C(C(CC(O)=O)=O)(C)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7810_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7810_0	C(C(C(C(C=O)=O)=O)C)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7810_0	C(C(C=O)(C(C(O)=O)C)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7811_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7811_0	C(C(C(C(C=O)=O)=O)C)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7811_0	C(C(C(C(C(O)=O)O)=O)C)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7811_1	O	-1	Cannizarro 1	18.010564684
7811_1	C(C(C(C(C=O)=O)=O)C)(O)=O	-1	Cannizarro 1	158.021523292
7811_1	C(C(C(C(C(O)=O)O)=O)C)(O)=O	1	Cannizarro 1	176.032087976
7812_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7812_0	C=CC(C(CO)=O)=O	-1	Benzilic Acid Rearrangement	114.031694052
7812_0	C(C(C=C)(CO)O)(O)=O	1	Benzilic Acid Rearrangement	132.042258736
7813_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7813_0	C=C(C(O)=O)C(C(CO)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7813_0	C(C(C(C(O)=O)=C)(CO)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7814_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7814_0	C=C(C(O)=O)C(C(C=O)=O)O	-1	Benzilic Acid Rearrangement	158.021523292
7814_0	C(C(C(C(C(O)=O)=C)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7814_1	O	-1	Cannizarro 1	18.010564684
7814_1	C=C(C(O)=O)C(C(C=O)=O)O	-1	Cannizarro 1	158.021523292
7814_1	C(C(C(C(C(O)=O)=C)O)O)(O)=O	1	Cannizarro 1	176.032087976
7815_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7815_0	C(C(C)=O)(C(CO)O)=O	-1	Benzilic Acid Rearrangement	132.042258736
7815_0	C(C(C)(C(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	150.05282342
7816_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7816_0	C1(C(C(C(CO1)=O)=O)(C)O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7816_0	C1(C(C)(C(C(O)=O)(CO1)O)O)=O	1	Benzilic Acid Rearrangement	176.032087976
7817_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7817_0	C(C(CO)=O)(C)=O	-1	Benzilic Acid Rearrangement	102.031694052
7817_0	C(C(CO)(C)O)(O)=O	1	Benzilic Acid Rearrangement	120.04225873600001
7818_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7818_0	C(C(CO)O)(C(C(C=O)=O)O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7818_0	C(C(C(C(O)=O)O)O)(C(CO)O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7818_1	O	-1	Cannizarro 1	18.010564684
7818_1	C(C(CO)O)(C(C(C=O)=O)O)=O	-1	Cannizarro 1	176.032087976
7818_1	C(C(C(C(O)=O)O)O)(C(CO)O)=O	1	Cannizarro 1	194.04265266000002
7819_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7819_0	C(C(C(C(C=O)=O)(CO)O)O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7819_0	C(C(C(CO)(C(C=O)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7819_1	O	-1	Cannizarro 1	18.010564684
7819_1	C(C(C(C(C=O)=O)(CO)O)O)=O	-1	Cannizarro 1	176.032087976
7819_1	C(C(C(CO)(C(C=O)O)O)O)(O)=O	1	Cannizarro 1	194.04265266000002
7820_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7820_0	C(C(C(CO)(C(C)O)O)=O)=O	-1	Benzilic Acid Rearrangement	162.05282342
7820_0	C(C(C(CO)(C(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.063388104
7820_1	O	-1	Cannizarro 1	18.010564684
7820_1	C(C(C(CO)(C(C)O)O)=O)=O	-1	Cannizarro 1	162.05282342
7820_1	C(C(C(CO)(C(C)O)O)O)(O)=O	1	Cannizarro 1	180.063388104
7821_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7821_0	C(C(C(C=O)=O)(CO)O)(O)=O	-1	Benzilic Acid Rearrangement	162.016437912
7821_0	C(C(CO)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.027002596
7821_1	O	-1	Cannizarro 1	18.010564684
7821_1	C(C(C(C=O)=O)(CO)O)(O)=O	-1	Cannizarro 1	162.016437912
7821_1	C(C(CO)(C(C(O)=O)O)O)(O)=O	1	Cannizarro 1	180.027002596
7822_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7822_0	C(C(C(CO)(CO)O)=O)=O	-1	Benzilic Acid Rearrangement	148.03717335599998
7822_0	C(C(C(CO)(CO)O)O)(O)=O	1	Benzilic Acid Rearrangement	166.04773804
7822_1	O	-1	Cannizarro 1	18.010564684
7822_1	C(C(C(CO)(CO)O)=O)=O	-1	Cannizarro 1	148.03717335599998
7822_1	C(C(C(CO)(CO)O)O)(O)=O	1	Cannizarro 1	166.04773804
7823_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7823_0	C(C(C(C(C)O)(C(C)O)O)=O)=O	-1	Benzilic Acid Rearrangement	176.068473484
7823_0	C(C(C(C(C)O)(C(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.079038168
7823_1	O	-1	Cannizarro 1	18.010564684
7823_1	C(C(C(C(C)O)(C(C)O)O)=O)=O	-1	Cannizarro 1	176.068473484
7823_1	C(C(C(C(C)O)(C(C)O)O)O)(O)=O	1	Cannizarro 1	194.079038168
7824_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7824_0	C(C(C(C=O)=O)(C(C)O)O)(O)=O	-1	Benzilic Acid Rearrangement	176.032087976
7824_0	C(C(C(C)O)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.04265266000002
7824_1	O	-1	Cannizarro 1	18.010564684
7824_1	C(C(C(C=O)=O)(C(C)O)O)(O)=O	-1	Cannizarro 1	176.032087976
7824_1	C(C(C(C)O)(C(C(O)=O)O)O)(O)=O	1	Cannizarro 1	194.04265266000002
7825_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7825_0	C(C(C(O)=O)(C(C=O)=O)O)(O)=O	-1	Benzilic Acid Rearrangement	175.99570246800002
7825_0	C(C(C(O)=O)(C(C(O)=O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.006267152
7825_1	O	-1	Cannizarro 1	18.010564684
7825_1	C(C(C(O)=O)(C(C=O)=O)O)(O)=O	-1	Cannizarro 1	175.99570246800002
7825_1	C(C(C(O)=O)(C(C(O)=O)O)O)(O)=O	1	Cannizarro 1	194.006267152
7827_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7827_0	C(C(CO)=O)(C(C)(C(C)O)O)=O	-1	Benzilic Acid Rearrangement	176.068473484
7827_0	C(C(CO)(C(C)(C(C)O)O)O)(O)=O	1	Benzilic Acid Rearrangement	194.079038168
7829_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7829_0	C(C(CO)=O)(C(CO)(C)O)=O	-1	Benzilic Acid Rearrangement	162.05282342
7829_0	C(C(CO)(C(CO)(C)O)O)(O)=O	1	Benzilic Acid Rearrangement	180.063388104
7831_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7831_0	C(C(C(CCC(C)O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.0579088
7831_0	C(C(C=O)(CCC(C)O)O)(O)=O	1	Benzilic Acid Rearrangement	176.068473484
7833_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7833_0	C(C(C(CCC(C)O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.0579088
7833_0	C(C(C(CCC(C)O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.068473484
7833_1	O	-1	Cannizarro 1	18.010564684
7833_1	C(C(C(CCC(C)O)=O)=O)=O	-1	Cannizarro 1	158.0579088
7833_1	C(C(C(CCC(C)O)=O)O)(O)=O	1	Cannizarro 1	176.068473484
7834_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7834_0	C(CC(C)O)(CC(C=O)=O)=O	-1	Benzilic Acid Rearrangement	158.0579088
7834_0	C(CC(C(O)=O)O)(CC(C)O)=O	1	Benzilic Acid Rearrangement	176.068473484
7834_1	O	-1	Cannizarro 1	18.010564684
7834_1	C(CC(C)O)(CC(C=O)=O)=O	-1	Cannizarro 1	158.0579088
7834_1	C(CC(C(O)=O)O)(CC(C)O)=O	1	Cannizarro 1	176.068473484
7836_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7836_0	C(CCC(C(C=O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7836_0	C(C(C=O)(CCC(O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.03208797599999
7838_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7838_0	C(CCC(C(C=O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7838_0	C(C(C(CCC(O)=O)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.03208797599999
7838_1	O	-1	Cannizarro 1	18.010564684
7838_1	C(CCC(C(C=O)=O)=O)(O)=O	-1	Cannizarro 1	158.021523292
7838_1	C(C(C(CCC(O)=O)=O)O)(O)=O	1	Cannizarro 1	176.03208797599999
7839_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7839_0	C(CC(CC(C=O)=O)=O)(O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7839_0	C(CC(CC(C(O)=O)O)=O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7839_1	O	-1	Cannizarro 1	18.010564684
7839_1	C(CC(CC(C=O)=O)=O)(O)=O	-1	Cannizarro 1	158.021523292
7839_1	C(CC(CC(C(O)=O)O)=O)(O)=O	1	Cannizarro 1	176.032087976
7840_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7840_0	C(CO)(CC(C(C=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7840_0	C(C(C=O)(CC(CO)=O)O)(O)=O	1	Benzilic Acid Rearrangement	176.032087976
7842_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7842_0	C(CO)(CC(C(C=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
7842_0	C(C(C(O)=O)O)(CC(CO)=O)=O	1	Benzilic Acid Rearrangement	176.032087976
7842_1	O	-1	Cannizarro 1	18.010564684
7842_1	C(CO)(CC(C(C=O)=O)=O)=O	-1	Cannizarro 1	158.021523292
7842_1	C(C(C(O)=O)O)(CC(CO)=O)=O	1	Cannizarro 1	176.032087976
7843_0	O	-1	Benzilic Acid Rearrangement	18.010564684
7843_0	C(C(CC(C(CO)=O)=O)=O)=O	-1	Benzilic Acid Rearrangement	158.021523292
